t_rel_s	workers	mbps
1.61	2	0.00
2.01	2	0.00
2.41	2	0.00
2.81	2	0.38
3.21	2	0.38
3.61	2	228.63
4.01	2	228.63
4.41	2	228.63
4.81	2	1081.96
5.21	2	1081.96
5.61	2	981.09
6.01	2	981.09
6.41	2	981.09
6.81	1	867.14
7.22	1	867.14
7.62	1	922.39
8.02	1	922.39
8.42	1	922.39
8.82	1	872.15
9.22	1	872.15
9.62	1	812.96
10.02	1	812.96
10.42	1	812.96
10.82	1	851.12
11.22	1	851.12
11.62	2	672.35
12.02	2	672.35
12.42	2	672.35
12.82	2	571.58
13.22	2	571.58
13.62	2	574.12
14.02	2	574.12
14.42	2	574.12
14.82	2	576.74
15.22	2	576.74
15.62	2	565.96
16.02	2	565.96
16.42	2	565.96
16.82	1	585.32
17.22	1	585.32
17.62	1	583.73
18.02	1	583.73
18.43	1	583.73
18.83	1	544.72
19.23	1	544.72
19.63	1	558.76
20.03	1	558.76
20.43	1	558.76
20.83	1	562.18
21.23	1	562.18
21.63	2	489.34
22.03	2	489.34
22.43	2	489.34
22.83	2	420.95
23.23	2	420.95
23.63	2	440.37
24.03	2	440.37
24.43	2	440.37
24.83	2	444.78
25.23	2	444.78
25.63	2	462.12
26.03	2	462.12
26.43	2	462.12
26.83	1	458.47
27.23	1	458.47
27.63	1	473.07
28.03	1	473.07
28.43	1	473.07
28.83	1	480.85
29.23	1	480.85
29.63	1	449.18
30.04	1	449.18
30.44	1	449.18
30.84	1	397.50
31.24	1	397.50
31.64	1	390.78
32.04	1	390.78
32.44	1	390.78
32.84	1	370.42
33.24	1	370.42
33.64	1	346.97
34.04	1	346.97
34.44	1	346.97
34.84	1	232.79
35.24	1	232.79
35.64	1	244.03
36.04	1	244.03
36.44	1	244.03
36.84	1	248.85
37.24	1	248.85
37.64	1	246.07
38.04	1	246.07
38.44	1	246.07
38.84	1	241.05
39.24	1	241.05
39.64	1	237.56
40.04	1	237.56
40.44	1	237.56
40.84	1	241.32
41.24	1	241.32
41.65	1	255.31
42.05	1	255.31
42.45	1	255.31
42.85	1	269.64
43.25	1	269.64
43.65	1	274.79
44.05	1	274.79
44.45	1	274.79
44.85	1	242.13
45.25	1	242.13
45.65	1	151.05
46.05	1	151.05
46.45	1	151.05
46.85	1	152.64
47.25	1	152.64
47.65	1	125.36
48.05	1	125.36
48.45	1	125.36
48.86	1	138.84
49.26	1	138.84
49.66	1	290.43
50.06	1	290.43
50.46	1	290.43
50.86	1	315.76
51.26	1	315.76
51.66	1	382.20
52.06	1	382.20
52.46	1	382.20
52.86	1	416.91
53.26	1	416.91
53.66	1	468.87
54.06	1	468.87
54.46	1	468.87
54.87	1	564.25
55.27	1	564.25
55.67	1	612.11
56.07	1	612.11
56.47	1	612.11
56.87	1	694.22
57.27	1	694.22
57.67	1	811.10
58.07	1	811.10
58.47	1	811.10
58.87	1	862.51
59.27	1	862.51
