t_rel_s	workers	mbps
5.37	2	0.00
5.77	2	0.00
6.17	2	0.00
6.57	2	0.39
6.97	2	0.39
7.38	2	15.77
7.78	2	15.77
8.18	2	15.77
8.58	2	195.07
8.98	2	195.07
9.38	2	133.15
9.78	2	133.15
10.18	2	133.15
10.58	2	459.87
10.98	2	459.87
11.38	2	531.23
11.78	2	531.23
12.18	2	531.23
12.58	2	530.03
12.99	2	530.03
13.39	7	567.55
13.79	6	567.55
14.19	6	567.55
14.59	6	1299.19
14.99	6	1299.19
15.40	6	2109.99
15.80	6	2109.99
16.20	6	2109.99
16.60	6	2061.58
17.00	6	2061.58
17.40	5	1958.01
17.80	5	1958.01
18.20	5	1958.01
18.60	5	1533.41
19.00	5	1533.41
19.40	5	1410.16
19.80	5	1410.16
20.20	5	1410.16
20.60	5	1476.80
21.00	5	1476.80
21.40	5	1446.71
21.80	5	1446.71
22.20	5	1446.71
22.60	5	1437.18
23.00	3	1437.18
23.40	3	1426.87
23.80	3	1426.87
24.21	3	1426.87
24.61	3	1382.08
25.01	3	1382.08
25.41	3	1037.35
25.81	3	1037.35
26.21	3	1037.35
26.61	2	833.87
27.01	2	833.87
27.41	2	267.95
27.81	2	267.95
28.21	2	267.95
28.61	1	273.58
29.01	1	273.58
29.41	1	22.19
29.81	1	22.19
30.22	1	22.19
30.62	1	22.00
31.02	1	22.00
31.42	1	21.67
31.82	1	21.67
32.22	1	21.67
32.62	1	22.46
32.84	0	22.46
