t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	9.3	-
0.20	7	0	0	23.7	-
0.41	7	1	1	24.4	193.62.193.80:1
0.62	7	1	1	24.9	193.62.193.80:1
0.83	10	0	0	27.4	-
1.03	10	1	1	27.4	193.62.193.165:1
1.24	10	1	1	27.4	193.62.193.165:1
1.45	10	1	1	27.4	193.62.193.165:1
1.66	10	1	1	27.4	193.62.193.165:1
1.86	10	1	1	27.4	193.62.193.165:1
2.07	10	1	1	27.4	193.62.193.165:1
2.28	10	1	1	27.4	193.62.193.165:1
2.49	10	1	1	27.4	193.62.193.165:1
2.69	10	1	1	27.4	193.62.193.165:1
2.90	10	1	1	27.4	193.62.193.165:1
3.11	10	1	1	27.4	193.62.193.165:1
3.32	10	1	1	27.4	193.62.193.165:1
3.52	10	1	1	27.4	193.62.193.165:1
3.73	10	1	1	27.4	193.62.193.165:1
3.94	10	1	1	27.4	193.62.193.165:1
4.15	10	1	1	27.4	193.62.193.165:1
4.36	10	1	1	27.4	193.62.193.165:1
4.56	10	1	1	27.4	193.62.193.165:1
4.77	10	1	1	27.4	193.62.193.165:1
4.98	10	1	1	27.4	193.62.193.165:1
5.19	10	1	1	27.4	193.62.193.165:1
5.39	10	1	1	27.4	193.62.193.165:1
5.60	10	1	1	27.4	193.62.193.165:1
5.81	10	1	1	27.4	193.62.193.165:1
6.01	10	1	1	27.4	193.62.193.165:1
6.22	10	2	1	27.4	193.62.193.165:1
6.43	10	1	1	27.4	193.62.193.165:1
6.63	10	2	1	27.4	193.62.193.165:1
6.84	10	2	1	27.4	193.62.193.165:1
7.05	10	1	1	27.4	193.62.193.165:1
7.26	7	1	1	19.0	193.62.193.165:1
7.46	7	1	1	19.0	193.62.193.165:1
7.67	7	1	1	19.0	193.62.193.165:1
7.88	7	1	1	19.0	193.62.193.165:1
8.08	7	1	1	19.0	193.62.193.165:1
8.29	7	2	1	19.1	193.62.193.165:1
8.50	7	0	0	23.9	-
8.71	7	1	1	24.6	193.62.193.80:1
8.91	7	1	1	25.0	193.62.193.80:1
9.12	10	0	0	27.4	-
9.33	10	1	1	27.4	193.62.193.165:1
9.54	10	1	1	27.4	193.62.193.165:1
9.74	10	1	1	27.4	193.62.193.165:1
9.95	10	1	1	27.4	193.62.193.165:1
10.16	10	2	1	27.4	193.62.193.165:1
10.37	10	1	1	27.4	193.62.193.165:1
10.58	10	2	1	27.4	193.62.193.165:1
10.78	10	2	1	27.4	193.62.193.165:1
10.99	7	0	0	18.8	-
11.20	7	1	1	19.1	193.62.193.165:1
11.40	7	1	1	19.1	193.62.193.165:1
11.61	7	1	1	19.1	193.62.193.165:1
11.82	7	1	1	19.1	193.62.193.165:1
12.03	7	1	1	19.1	193.62.193.165:1
12.23	7	2	1	19.2	193.62.193.165:1
12.44	7	0	0	23.9	-
12.65	7	1	1	24.6	193.62.193.80:1
12.86	7	1	1	25.0	193.62.193.80:1
13.06	10	0	0	27.3	-
13.27	10	1	1	27.3	193.62.193.165:1
13.48	10	1	1	27.3	193.62.193.165:1
13.69	10	1	1	27.3	193.62.193.165:1
13.90	10	1	1	27.3	193.62.193.165:1
14.10	10	2	1	27.3	193.62.193.165:1
14.31	10	1	1	27.3	193.62.193.165:1
14.52	10	1	1	27.3	193.62.193.165:1
14.72	7	1	1	19.0	193.62.193.165:1
14.93	7	1	1	19.0	193.62.193.165:1
15.14	7	1	1	19.0	193.62.193.165:1
15.35	7	1	1	19.0	193.62.193.165:1
15.55	7	1	1	19.0	193.62.193.165:1
15.76	7	2	1	19.0	193.62.193.165:1
15.97	7	0	0	23.9	-
16.17	7	1	1	24.6	193.62.193.80:1
16.38	7	1	1	25.1	193.62.193.80:1
16.59	10	0	0	27.5	-
16.80	10	1	1	27.5	193.62.193.165:1
17.00	10	1	1	27.5	193.62.193.165:1
17.21	10	1	1	27.5	193.62.193.165:1
17.42	10	1	1	27.5	193.62.193.165:1
17.63	10	1	1	27.5	193.62.193.165:1
17.83	10	1	1	27.5	193.62.193.165:1
18.04	10	2	1	27.5	193.62.193.165:1
18.25	10	1	1	27.5	193.62.193.165:1
18.45	10	2	1	27.5	193.62.193.165:1
18.66	10	2	1	27.5	193.62.193.165:1
18.87	7	0	0	18.8	-
19.08	7	1	1	19.1	193.62.193.165:1
19.28	7	1	1	19.1	193.62.193.165:1
