t_rel_s	workers	mbps
4.87	18	0.00
5.27	18	0.00
5.67	18	0.00
6.08	13	987.16
6.48	8	987.16
6.88	8	2102.38
7.28	7	2102.38
7.68	7	2102.38
8.08	7	2307.32
8.48	7	2307.32
8.88	7	2335.48
9.28	7	2335.48
9.68	6	2335.48
10.08	6	2109.11
10.48	6	2109.11
10.89	5	1757.56
11.29	5	1757.56
11.69	5	1757.56
12.09	5	1575.94
12.49	5	1575.94
12.89	5	1365.67
13.29	5	1365.67
13.69	5	1365.67
14.09	5	1351.90
14.49	4	1351.90
14.89	4	1202.08
15.29	4	1202.08
15.69	4	1202.08
16.09	4	1029.78
16.49	4	1029.78
16.89	4	1095.96
17.29	4	1095.96
17.69	4	1095.96
18.09	3	1087.11
18.49	3	1087.11
18.89	2	861.72
19.29	2	861.72
19.69	2	861.72
20.10	2	628.29
20.50	1	628.29
20.90	1	411.49
21.30	1	411.49
21.60	0	411.49
