t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.20	5	0	0	66.5	-
0.41	6	1	1	76.9	193.62.193.80:1
0.62	8	3	3	97.8	193.62.193.80:3
0.85	9	4	4	108.4	193.62.193.80:4
1.07	9	4	4	108.2	193.62.193.80:4
1.29	8	3	3	98.0	193.62.193.80:3
1.51	8	3	3	97.6	193.62.193.80:3
1.73	9	4	4	107.8	193.62.193.80:4
1.95	9	4	4	108.4	193.62.193.80:4
2.18	9	4	4	108.4	193.62.193.80:4
2.40	10	4	4	108.6	193.62.193.80:3,169.254.169.254:1
2.62	10	6	6	105.1	193.62.193.80:3,169.254.169.254:3
2.86	10	5	5	95.0	169.254.169.254:4,193.62.193.80:1
3.09	10	6	6	90.0	169.254.169.254:6
3.32	10	6	6	90.0	169.254.169.254:5,130.14.29.113:1
3.55	9	5	5	84.4	169.254.169.254:5
3.77	9	5	5	84.4	169.254.169.254:5
3.99	9	5	5	84.4	169.254.169.254:5
4.21	9	4	4	79.1	169.254.169.254:4
4.44	8	4	4	79.1	169.254.169.254:4
4.66	8	3	3	79.1	169.254.169.254:3
4.88	7	3	3	73.5	169.254.169.254:3
5.09	7	2	2	73.5	169.254.169.254:1,130.14.29.113:1
5.31	5	1	1	62.4	130.14.29.113:1
5.51	4	2	2	58.4	193.62.193.165:2
5.72	4	2	2	58.7	193.62.193.165:2
5.93	4	2	2	58.7	193.62.193.165:2
6.13	4	2	2	58.7	193.62.193.165:2
6.34	4	2	2	58.7	193.62.193.165:2
6.55	4	2	2	58.7	193.62.193.165:2
6.76	4	2	2	58.7	193.62.193.165:2
6.96	4	2	2	58.8	193.62.193.165:2
7.17	4	2	2	59.1	193.62.193.165:2
7.38	4	2	2	59.2	193.62.193.165:2
7.58	4	2	2	60.0	193.62.193.165:2
7.79	4	2	2	60.0	193.62.193.165:2
8.00	4	2	2	60.1	193.62.193.165:2
8.20	4	2	2	60.3	193.62.193.165:2
8.41	4	2	2	60.3	193.62.193.165:2
8.62	4	2	2	60.3	193.62.193.165:2
8.82	4	2	2	60.3	193.62.193.165:2
9.03	4	2	2	60.3	193.62.193.165:2
9.24	4	2	2	60.3	193.62.193.165:2
9.44	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
9.65	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
9.86	4	3	3	61.1	193.62.193.165:2,54.231.234.65:1
10.06	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
10.27	4	3	3	61.1	193.62.193.165:2,54.231.234.65:1
10.48	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
10.68	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
10.89	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
11.10	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
11.30	4	3	3	60.6	193.62.193.165:2,54.231.234.65:1
