t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.21	5	0	0	66.3	-
0.41	6	0	0	76.0	-
0.62	8	3	3	97.3	193.62.193.80:3
0.84	10	5	5	118.4	193.62.193.80:5
1.08	9	4	4	108.0	193.62.193.80:4
1.30	7	3	3	88.4	193.62.193.80:3
1.52	5	1	1	67.5	193.62.193.80:1
1.72	4	0	0	57.2	-
1.93	4	2	2	58.0	193.62.193.165:2
2.14	4	2	2	58.3	193.62.193.165:2
2.34	4	2	2	58.3	193.62.193.165:2
2.55	4	4	4	58.9	193.62.193.165:4
2.76	4	5	5	59.5	193.62.193.165:5
2.97	4	5	5	59.7	193.62.193.165:5
3.17	4	5	5	60.3	193.62.193.165:5
3.38	4	5	5	61.0	193.62.193.165:5
3.59	4	5	5	61.2	193.62.193.165:5
3.79	4	5	5	61.5	193.62.193.165:5
4.00	4	5	5	62.2	193.62.193.165:5
4.21	4	5	5	62.6	193.62.193.165:5
4.41	4	5	5	62.6	193.62.193.165:5
4.62	4	5	5	62.6	193.62.193.165:5
4.83	4	5	5	62.6	193.62.193.165:5
5.03	4	5	5	62.6	193.62.193.165:5
5.24	4	5	5	62.6	193.62.193.165:5
5.45	4	5	5	62.8	193.62.193.165:5
5.65	4	5	5	62.8	193.62.193.165:5
5.86	4	5	5	62.6	193.62.193.165:5
6.06	4	5	5	62.6	193.62.193.165:5
6.27	4	5	5	62.9	193.62.193.165:5
6.48	4	5	5	62.9	193.62.193.165:5
6.68	4	5	5	62.9	193.62.193.165:5
6.89	4	5	5	62.9	193.62.193.165:5
7.10	4	5	5	62.9	193.62.193.165:5
7.30	4	5	5	62.9	193.62.193.165:5
7.51	4	5	5	62.8	193.62.193.165:5
7.72	4	5	5	63.2	193.62.193.165:5
7.92	4	5	5	62.9	193.62.193.165:5
8.13	4	5	5	62.8	193.62.193.165:5
8.34	4	5	5	62.6	193.62.193.165:5
8.54	4	5	5	62.6	193.62.193.165:5
8.75	4	5	5	62.6	193.62.193.165:5
8.96	4	5	5	62.8	193.62.193.165:5
9.17	4	5	5	62.8	193.62.193.165:5
9.37	4	5	5	62.8	193.62.193.165:5
9.58	4	5	5	63.0	193.62.193.165:5
9.78	4	5	5	63.1	193.62.193.165:5
9.99	4	5	5	62.8	193.62.193.165:5
10.20	4	5	5	62.8	193.62.193.165:5
10.41	4	5	5	62.8	193.62.193.165:5
10.61	4	5	5	62.8	193.62.193.165:5
10.82	4	5	5	62.9	193.62.193.165:5
11.03	4	5	5	63.2	193.62.193.165:5
11.23	4	5	5	63.1	193.62.193.165:5
11.44	4	5	5	63.0	193.62.193.165:5
11.65	4	5	5	63.0	193.62.193.165:5
11.85	4	5	5	62.8	193.62.193.165:5
12.06	4	5	5	62.9	193.62.193.165:5
12.26	4	5	5	63.0	193.62.193.165:5
12.47	4	5	5	63.5	193.62.193.165:5
12.68	4	5	5	62.8	193.62.193.165:5
12.89	4	5	5	63.0	193.62.193.165:5
13.09	4	5	5	63.1	193.62.193.165:5
13.30	4	5	5	63.4	193.62.193.165:5
13.51	4	5	5	63.8	193.62.193.165:5
13.71	4	5	5	63.3	193.62.193.165:5
13.92	4	5	5	63.2	193.62.193.165:5
14.13	4	5	5	63.2	193.62.193.165:5
14.33	4	5	5	62.8	193.62.193.165:5
14.54	4	5	5	62.8	193.62.193.165:5
14.75	4	5	5	63.3	193.62.193.165:5
14.95	4	5	5	63.7	193.62.193.165:5
15.16	4	5	5	63.5	193.62.193.165:5
15.37	4	5	5	62.9	193.62.193.165:5
15.57	4	5	5	63.9	193.62.193.165:5
15.78	4	5	5	63.0	193.62.193.165:5
15.99	4	5	5	62.8	193.62.193.165:5
16.19	4	5	5	62.8	193.62.193.165:5
16.40	4	5	5	63.0	193.62.193.165:5
16.60	4	5	5	63.0	193.62.193.165:5
16.81	4	5	5	63.3	193.62.193.165:5
17.02	4	5	5	62.9	193.62.193.165:5
17.23	4	5	5	63.1	193.62.193.165:5
17.43	4	5	5	63.1	193.62.193.165:5
17.64	4	5	5	63.7	193.62.193.165:5
17.85	4	5	5	63.2	193.62.193.165:5
18.06	4	5	5	63.0	193.62.193.165:5
18.26	4	5	5	63.6	193.62.193.165:5
18.47	4	5	5	62.8	193.62.193.165:5
18.68	4	5	5	63.3	193.62.193.165:5
18.88	4	5	5	63.0	193.62.193.165:5
19.09	4	5	5	62.8	193.62.193.165:5
19.29	4	5	5	63.0	193.62.193.165:5
19.50	4	5	5	63.1	193.62.193.165:5
19.71	4	5	5	62.9	193.62.193.165:5
19.91	4	5	5	64.0	193.62.193.165:5
20.12	4	5	5	63.0	193.62.193.165:5
20.33	4	5	5	62.8	193.62.193.165:5
20.53	4	5	5	63.7	193.62.193.165:5
20.74	4	5	5	63.7	193.62.193.165:5
20.95	4	5	5	63.7	193.62.193.165:5
21.15	4	5	5	63.7	193.62.193.165:5
21.36	4	5	5	63.7	193.62.193.165:5
21.57	4	5	5	63.4	193.62.193.165:5
21.77	4	5	5	63.4	193.62.193.165:5
21.98	4	5	5	63.7	193.62.193.165:5
22.19	4	5	5	63.7	193.62.193.165:5
22.40	4	5	5	63.7	193.62.193.165:5
22.60	4	5	5	63.7	193.62.193.165:5
22.81	4	5	5	63.4	193.62.193.165:5
23.01	4	5	5	63.4	193.62.193.165:5
23.22	4	5	5	63.4	193.62.193.165:5
23.43	4	5	5	63.4	193.62.193.165:5
23.63	4	5	5	63.4	193.62.193.165:5
23.84	4	5	5	63.7	193.62.193.165:5
24.05	4	5	5	63.4	193.62.193.165:5
24.25	4	5	5	63.4	193.62.193.165:5
24.46	4	5	5	63.4	193.62.193.165:5
24.66	4	5	5	63.4	193.62.193.165:5
24.87	4	5	5	63.4	193.62.193.165:5
25.08	4	5	5	63.4	193.62.193.165:5
25.29	4	5	5	63.4	193.62.193.165:5
25.49	4	5	5	63.7	193.62.193.165:5
25.70	4	5	5	63.6	193.62.193.165:5
25.91	4	5	5	63.9	193.62.193.165:5
26.11	4	5	5	63.4	193.62.193.165:5
26.32	4	5	5	63.6	193.62.193.165:5
26.52	4	5	5	63.4	193.62.193.165:5
26.73	4	5	5	63.4	193.62.193.165:5
26.94	4	5	5	63.4	193.62.193.165:5
27.14	4	5	5	63.4	193.62.193.165:5
27.35	4	5	5	63.4	193.62.193.165:5
27.56	4	5	5	63.4	193.62.193.165:5
27.77	4	5	5	63.7	193.62.193.165:5
27.97	4	5	5	63.4	193.62.193.165:5
28.18	4	5	5	63.4	193.62.193.165:5
28.39	4	5	5	63.4	193.62.193.165:5
28.59	4	5	5	63.4	193.62.193.165:5
28.80	4	5	5	63.4	193.62.193.165:5
29.01	4	5	5	63.4	193.62.193.165:5
29.21	4	5	5	63.4	193.62.193.165:5
29.42	4	5	5	63.4	193.62.193.165:5
29.63	4	5	5	63.4	193.62.193.165:5
29.83	4	5	5	63.4	193.62.193.165:5
30.04	4	5	5	63.4	193.62.193.165:5
30.25	4	5	5	63.4	193.62.193.165:5
30.45	4	5	5	63.4	193.62.193.165:5
30.66	4	5	5	63.4	193.62.193.165:5
30.87	4	5	5	63.7	193.62.193.165:5
31.07	4	5	5	63.4	193.62.193.165:5
31.28	4	5	5	63.4	193.62.193.165:5
31.49	4	5	5	63.4	193.62.193.165:5
31.69	4	5	5	63.4	193.62.193.165:5
31.90	4	5	5	63.4	193.62.193.165:5
32.11	4	5	5	63.4	193.62.193.165:5
32.32	4	5	5	64.2	193.62.193.165:5
32.52	4	5	5	63.5	193.62.193.165:5
32.73	4	5	5	63.6	193.62.193.165:5
32.94	4	5	5	63.4	193.62.193.165:5
33.14	4	5	5	63.4	193.62.193.165:5
33.35	4	5	5	63.4	193.62.193.165:5
33.56	4	5	5	63.4	193.62.193.165:5
33.76	4	5	5	63.7	193.62.193.165:5
33.97	4	5	5	63.4	193.62.193.165:5
34.18	4	5	5	63.4	193.62.193.165:5
34.39	4	5	5	63.4	193.62.193.165:5
34.60	4	5	5	63.4	193.62.193.165:5
34.80	4	5	5	63.4	193.62.193.165:5
35.01	4	5	5	63.4	193.62.193.165:5
35.22	4	5	5	63.4	193.62.193.165:5
35.43	4	5	5	63.4	193.62.193.165:5
35.64	4	5	5	63.4	193.62.193.165:5
35.84	4	5	5	63.4	193.62.193.165:5
36.05	4	5	5	63.7	193.62.193.165:5
36.26	4	5	5	63.4	193.62.193.165:5
36.46	4	5	5	63.4	193.62.193.165:5
36.67	4	5	5	63.4	193.62.193.165:5
36.88	4	5	5	63.4	193.62.193.165:5
37.08	4	5	5	63.4	193.62.193.165:5
37.29	4	5	5	63.4	193.62.193.165:5
37.50	4	5	5	63.4	193.62.193.165:5
37.70	4	5	5	63.4	193.62.193.165:5
37.91	4	5	5	63.4	193.62.193.165:5
38.12	4	5	5	63.4	193.62.193.165:5
38.33	4	5	5	63.4	193.62.193.165:5
38.54	4	5	5	63.4	193.62.193.165:5
38.75	4	5	5	63.4	193.62.193.165:5
