t_rel_s	workers	mbps
25.74	40	0.00
26.14	40	0.00
26.54	40	0.00
26.95	40	0.00
27.35	40	0.00
27.75	40	10.85
28.15	40	10.85
28.55	40	10.85
28.95	40	695.11
29.35	40	695.11
29.75	40	1409.31
30.16	40	1409.31
30.56	40	1409.31
30.96	40	1392.53
31.36	40	1392.53
31.76	40	1301.48
32.16	40	1301.48
32.56	40	1301.48
32.96	40	1080.56
33.36	40	1080.56
33.76	40	1005.95
34.16	40	1005.95
34.56	40	1005.95
34.96	40	842.18
35.36	40	842.18
35.76	40	745.49
36.16	40	745.49
36.56	40	745.49
36.96	40	589.48
37.36	40	589.48
37.76	40	443.79
38.16	40	443.79
38.56	40	443.79
38.97	40	361.03
39.37	40	361.03
39.77	40	281.17
40.17	40	281.17
40.57	40	281.17
40.97	40	390.65
41.37	40	390.65
41.77	40	200.11
42.17	40	200.11
42.57	40	200.11
42.97	40	181.31
43.37	40	181.31
43.77	40	119.17
44.17	40	119.17
44.57	40	119.17
44.97	40	121.41
45.37	40	121.41
45.77	40	105.63
46.18	40	105.63
46.58	40	105.63
46.98	40	107.00
47.38	40	107.00
47.78	40	103.22
48.18	40	103.22
48.58	40	103.22
48.98	40	89.78
49.38	40	89.78
49.78	40	67.95
50.18	40	67.95
50.58	40	67.95
50.98	40	67.37
51.38	40	67.37
51.78	40	112.07
52.18	40	112.07
52.58	40	112.07
52.98	40	108.30
53.38	40	108.30
53.78	40	79.06
54.18	40	79.06
54.59	40	79.06
54.99	40	50.81
55.39	40	50.81
55.79	40	95.42
56.19	40	95.42
56.59	40	95.42
56.99	40	62.87
57.39	40	62.87
57.79	40	48.25
58.19	40	48.25
58.59	40	48.25
58.99	40	48.49
59.39	40	48.49
59.79	40	46.63
60.19	40	46.63
60.59	40	46.63
61.00	40	66.94
61.40	40	66.94
61.80	40	60.79
62.20	40	60.79
62.60	40	60.79
63.00	40	88.61
63.40	40	88.61
63.80	40	84.50
64.20	40	84.50
64.60	40	84.50
65.00	40	69.90
65.40	40	69.90
65.80	40	70.87
66.20	40	70.87
66.60	40	70.87
67.00	40	53.07
67.40	40	53.07
67.80	40	44.97
68.20	40	44.97
68.61	40	44.97
69.01	40	47.69
69.41	40	47.69
69.81	40	50.45
70.21	40	50.45
70.61	40	50.45
71.01	40	59.84
71.41	40	59.84
71.81	40	66.49
72.21	40	66.49
72.61	40	66.49
73.01	40	79.92
73.41	40	79.92
73.81	40	89.75
74.21	40	89.75
74.61	40	89.75
75.01	40	96.22
75.41	40	96.22
75.81	40	85.01
76.21	40	85.01
76.61	40	85.01
77.01	40	89.91
77.41	40	89.91
77.81	40	103.06
78.22	40	103.06
78.62	40	103.06
79.02	40	101.22
79.42	40	101.22
79.82	40	92.15
80.22	40	92.15
80.62	40	92.15
81.02	40	87.27
81.42	40	87.27
81.82	40	67.47
82.22	40	67.47
82.62	40	67.47
83.02	40	45.21
83.42	40	45.21
83.82	40	43.38
84.22	40	43.38
84.62	40	43.38
85.02	40	43.70
85.42	40	43.70
85.83	40	38.97
86.23	40	38.97
86.63	40	38.97
87.03	40	39.66
87.43	40	39.66
87.83	40	41.32
88.23	40	41.32
88.63	40	41.32
89.03	40	45.99
89.43	40	45.99
89.83	40	52.89
90.23	40	52.89
90.63	40	52.89
91.03	40	52.08
91.43	40	52.08
91.83	40	58.74
92.23	40	58.74
92.63	40	58.74
93.03	40	62.47
93.43	40	62.47
93.83	40	61.39
94.23	40	61.39
94.63	40	61.39
95.03	40	55.75
95.44	40	55.75
95.84	40	50.88
96.24	40	50.88
96.64	40	50.88
97.04	40	55.02
97.44	40	55.02
97.84	40	57.48
98.24	40	57.48
98.64	40	57.48
99.04	40	52.92
99.44	40	52.92
99.84	40	51.90
100.24	40	51.90
100.64	40	51.90
101.04	40	56.74
101.45	40	56.74
101.85	40	57.89
102.25	40	57.89
102.65	40	57.89
103.05	40	55.12
103.45	40	55.12
103.85	40	46.94
104.25	40	46.94
104.65	40	46.94
105.05	40	41.19
105.45	40	41.19
105.85	40	42.09
106.25	40	42.09
106.65	40	42.09
107.06	40	36.42
107.46	40	36.42
107.86	40	35.87
108.26	40	35.87
108.66	40	35.87
109.06	40	33.71
109.46	40	33.71
109.86	40	35.75
110.26	40	35.75
110.66	40	35.75
111.06	40	29.22
111.46	40	29.22
111.86	40	27.12
112.26	40	27.12
112.66	40	27.12
113.06	40	23.92
113.46	40	23.92
113.87	40	24.18
114.27	40	24.18
114.67	40	24.18
115.07	40	25.91
115.47	40	25.91
115.87	40	26.11
116.27	40	26.11
116.67	40	26.11
117.07	40	26.73
117.47	40	26.73
117.87	40	27.77
118.27	40	27.77
118.67	40	27.77
119.07	40	30.06
119.47	40	30.06
119.87	40	32.23
120.27	40	32.23
120.67	40	32.23
121.08	40	34.11
121.48	40	34.11
121.88	40	35.63
122.28	40	35.63
122.68	40	35.63
123.08	40	37.85
123.48	40	37.85
123.88	40	38.20
124.28	40	38.20
124.68	40	38.20
125.08	40	37.04
125.48	40	37.04
125.88	40	27.57
126.28	40	27.57
126.68	40	27.57
127.08	40	19.76
127.49	40	19.76
127.89	40	29.78
128.29	40	29.78
128.69	40	29.78
129.09	40	32.03
129.49	40	32.03
129.89	40	32.62
130.29	40	32.62
130.69	40	32.62
131.09	40	35.00
131.49	40	35.00
131.89	40	34.60
132.29	40	34.60
132.69	40	34.60
133.09	40	32.70
133.49	40	32.70
133.89	40	37.02
134.29	40	37.02
134.70	40	37.02
135.10	40	36.60
135.50	40	36.60
135.90	40	34.36
136.30	40	34.36
136.70	40	34.36
137.10	40	34.68
137.50	40	34.68
137.90	40	28.33
138.30	40	28.33
138.70	40	28.33
139.10	40	27.88
139.51	40	27.88
139.91	40	29.68
140.31	40	29.68
140.71	40	29.68
141.11	40	29.86
141.51	40	29.86
141.91	40	29.43
142.31	40	29.43
142.71	40	29.43
143.11	40	25.06
143.51	40	25.06
143.91	40	23.08
144.31	40	23.08
144.71	40	23.08
145.11	40	23.40
145.51	40	23.40
145.91	40	23.15
146.31	40	23.15
146.72	40	23.15
147.12	40	25.91
147.52	40	25.91
147.92	40	24.88
148.32	40	24.88
148.72	40	24.88
149.12	40	24.89
149.52	40	24.89
149.92	40	25.34
150.32	40	25.34
150.72	40	25.34
151.12	40	25.60
151.52	40	25.60
151.92	40	23.29
152.32	40	23.29
152.73	40	23.29
153.13	40	23.40
153.53	40	23.40
153.93	40	25.78
154.33	40	25.78
154.73	40	25.78
155.13	40	27.50
155.53	40	27.50
155.93	40	28.77
156.33	40	28.77
156.73	40	28.77
157.13	40	27.31
157.53	40	27.31
157.93	40	30.24
158.34	40	30.24
158.74	40	30.24
159.14	40	32.95
159.54	40	32.95
159.94	40	36.72
160.34	40	36.72
160.74	40	36.72
161.14	40	40.56
161.54	40	40.56
161.94	40	42.90
162.34	40	42.90
162.74	40	42.90
163.14	40	42.73
163.54	40	42.73
163.95	40	42.30
164.35	40	42.30
164.75	40	42.30
165.15	40	39.64
165.55	40	39.64
165.95	40	42.42
166.35	40	42.42
166.75	40	42.42
167.15	40	42.27
167.55	40	42.27
167.95	40	36.45
168.35	40	36.45
168.75	40	36.45
169.15	40	40.15
169.55	40	40.15
169.96	40	43.50
170.36	40	43.50
170.76	40	43.50
171.16	40	46.44
171.56	40	46.44
171.96	40	50.04
172.36	40	50.04
172.76	40	50.04
173.16	40	48.25
173.56	40	48.25
173.96	40	46.65
174.36	40	46.65
174.76	40	46.65
175.16	40	47.99
175.56	40	47.99
175.96	40	41.45
176.36	40	41.45
176.76	40	41.45
177.16	40	42.03
177.57	40	42.03
177.97	40	37.93
178.37	40	37.93
178.77	40	37.93
179.17	40	36.80
179.57	40	36.80
179.97	40	26.86
180.37	40	26.86
180.77	40	26.86
181.17	40	29.10
181.57	40	29.10
181.98	40	28.16
182.38	40	28.16
182.78	40	28.16
183.18	40	31.03
183.58	40	31.03
183.98	40	25.50
184.38	40	25.50
184.78	40	25.50
185.18	40	22.95
185.58	40	22.95
185.98	40	25.83
186.38	40	25.83
186.78	40	25.83
187.18	40	25.76
187.58	40	25.76
187.99	40	26.60
188.39	40	26.60
188.79	40	26.60
189.19	40	27.83
189.59	40	27.83
189.99	40	28.09
190.39	40	28.09
190.79	40	28.09
191.19	40	32.31
191.59	40	32.31
191.99	40	33.85
192.39	40	33.85
192.79	40	33.85
193.19	40	33.08
193.59	40	33.08
193.99	40	35.49
194.39	40	35.49
194.79	40	35.49
195.19	40	32.19
195.59	40	32.19
196.00	40	28.85
196.40	40	28.85
196.80	40	28.85
197.20	40	30.27
197.60	40	30.27
198.00	40	29.74
198.40	40	29.74
198.80	40	29.74
199.20	40	29.05
199.60	40	29.05
200.00	40	26.81
200.40	40	26.81
200.80	40	26.81
201.20	40	25.85
201.60	40	25.85
202.00	40	26.99
202.40	40	26.99
202.80	40	26.99
203.20	40	26.04
203.60	40	26.04
204.00	40	26.68
204.40	40	26.68
204.81	40	26.68
205.21	40	25.96
205.61	40	25.96
206.01	40	23.72
206.41	40	23.72
206.81	40	23.72
207.21	40	26.87
207.61	40	26.87
208.01	40	22.58
208.41	40	22.58
208.81	40	22.58
209.21	40	21.49
209.61	40	21.49
210.01	40	23.49
210.41	40	23.49
210.81	40	23.49
211.22	40	20.15
211.62	40	20.15
212.02	40	18.61
212.42	40	18.61
212.82	40	18.61
213.22	40	20.98
213.62	40	20.98
214.02	40	20.14
214.42	40	20.14
214.82	40	20.14
215.22	40	22.06
215.63	40	22.06
216.03	40	23.09
216.43	40	23.09
216.83	40	23.09
217.23	40	24.12
217.63	40	24.12
218.03	40	23.81
218.43	40	23.81
218.83	40	23.81
219.23	40	24.25
219.63	40	24.25
220.03	40	26.68
220.43	40	26.68
220.83	40	26.68
221.23	40	26.50
221.64	40	26.50
222.04	40	24.24
222.44	40	24.24
222.84	40	24.24
223.24	40	25.84
223.64	40	25.84
224.04	40	26.09
224.44	40	26.09
224.84	40	26.09
225.24	40	27.26
225.64	40	27.26
226.04	40	26.35
226.44	40	26.35
226.84	40	26.35
227.24	40	23.91
227.64	40	23.91
228.05	40	19.83
228.45	40	19.83
228.85	40	19.83
229.25	40	15.55
229.65	40	15.55
230.05	40	15.92
230.45	40	15.92
230.85	40	15.92
231.25	40	17.34
231.65	40	17.34
232.05	40	17.39
232.45	40	17.39
232.85	40	17.39
233.25	40	17.33
233.65	40	17.33
234.05	40	19.51
234.45	40	19.51
234.85	40	19.51
235.26	40	20.47
235.66	40	20.47
236.06	40	23.85
236.46	40	23.85
236.86	40	23.85
237.26	40	28.02
237.66	40	28.02
238.06	40	28.66
238.46	40	28.66
238.86	40	28.66
239.26	40	26.79
239.66	40	26.79
240.06	40	28.02
240.46	40	28.02
240.86	40	28.02
241.26	40	29.67
241.66	40	29.67
242.06	40	27.84
242.46	40	27.84
242.87	40	27.84
243.27	40	29.42
243.67	40	29.42
244.07	40	30.57
244.47	40	30.57
244.87	40	30.57
245.27	40	30.08
245.67	40	30.08
246.07	40	32.86
246.47	40	32.86
246.87	40	32.86
247.27	40	31.48
247.67	40	31.48
248.07	40	33.08
248.47	40	33.08
248.87	40	31.29
249.28	40	31.29
249.68	40	31.29
250.08	40	28.58
250.48	40	28.58
250.88	40	28.00
251.28	40	28.00
251.68	40	28.00
252.08	40	32.69
252.48	40	32.69
252.88	40	36.09
253.28	40	36.09
253.68	40	36.09
254.08	40	26.33
254.48	40	26.33
254.89	40	26.10
255.29	40	26.10
255.69	40	26.10
256.09	40	35.56
256.49	40	35.56
256.89	40	32.55
257.29	40	32.55
257.69	40	32.55
258.09	40	27.67
258.49	40	27.67
258.89	40	27.90
259.29	40	27.90
259.69	40	27.90
260.09	40	27.17
260.49	40	27.17
260.89	40	26.48
261.29	40	26.48
261.70	40	26.48
