t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.4	-
0.20	5	0	0	66.4	-
0.41	6	0	0	76.6	-
0.62	8	3	3	97.8	193.62.193.80:3
0.85	10	5	5	119.6	193.62.193.80:5
1.08	9	4	4	108.8	193.62.193.80:4
1.30	8	3	3	98.7	193.62.193.80:3
1.52	8	3	3	97.8	193.62.193.80:3
1.74	9	4	4	108.7	193.62.193.80:4
1.96	9	4	4	108.8	193.62.193.80:4
2.19	8	3	3	99.3	193.62.193.80:3
2.41	8	3	3	98.2	193.62.193.80:3
2.63	8	3	3	97.8	193.62.193.80:3
2.85	9	4	4	108.8	193.62.193.80:4
3.08	9	4	4	108.5	193.62.193.80:4
3.30	8	3	3	98.0	193.62.193.80:3
3.52	8	3	3	97.8	193.62.193.80:3
3.75	9	4	4	108.4	193.62.193.80:4
3.97	9	4	4	108.0	193.62.193.80:4
4.19	8	3	3	98.5	193.62.193.80:3
4.40	8	3	3	98.2	193.62.193.80:3
4.62	9	4	4	108.7	193.62.193.80:4
4.85	9	4	4	108.7	193.62.193.80:4
5.07	9	4	4	108.4	193.62.193.80:4
5.30	8	3	3	98.6	193.62.193.80:3
5.51	8	3	3	97.9	193.62.193.80:3
5.74	9	4	4	108.5	193.62.193.80:4
5.97	9	4	4	108.9	193.62.193.80:4
6.19	8	4	4	99.3	193.62.193.80:4
6.42	8	3	3	98.5	193.62.193.80:3
6.64	8	3	3	98.0	193.62.193.80:3
6.86	9	4	4	109.0	193.62.193.80:4
7.08	9	4	4	108.8	193.62.193.80:4
7.30	8	3	3	98.6	193.62.193.80:3
7.52	8	3	3	98.1	193.62.193.80:3
7.75	9	4	4	108.8	193.62.193.80:4
7.97	9	4	4	108.6	193.62.193.80:4
8.19	8	3	3	98.6	193.62.193.80:3
8.41	8	3	3	98.2	193.62.193.80:3
8.63	9	4	4	108.9	193.62.193.80:4
8.85	9	4	4	108.5	193.62.193.80:4
9.08	9	4	4	108.9	193.62.193.80:4
9.31	8	3	3	98.1	193.62.193.80:3
9.53	8	3	3	97.5	193.62.193.80:3
9.75	9	4	4	108.9	193.62.193.80:4
9.97	9	4	4	109.0	193.62.193.80:4
10.20	9	4	4	109.0	193.62.193.80:4
