t_rel_s	workers	mbps
1.61	16	0.00
2.01	16	0.00
2.41	16	0.00
2.81	16	4.51
3.21	16	4.51
3.61	16	1184.33
4.02	16	1184.33
4.42	16	1184.33
4.84	16	4142.35
5.25	16	4142.35
5.66	16	4356.04
6.06	16	4356.04
6.46	16	4356.04
6.87	16	3999.98
7.28	16	3999.98
7.68	16	3978.29
8.08	16	3978.29
8.49	16	3978.29
8.89	16	4035.08
9.29	16	4035.08
9.70	16	4004.71
10.10	16	4004.71
10.51	16	4004.71
10.91	16	3726.28
11.31	16	3726.28
11.71	16	3374.51
12.11	16	3374.51
12.52	16	3374.51
12.92	16	2689.61
13.32	16	2689.61
13.72	16	2506.34
14.12	16	2506.34
14.52	16	2506.34
14.93	16	2524.20
15.33	16	2524.20
15.73	16	2593.72
16.13	16	2593.72
16.53	16	2593.72
16.95	16	2000.08
17.35	16	2000.08
17.75	16	2000.08
18.15	16	2985.08
18.55	16	2985.08
18.95	16	2458.83
19.35	16	2458.83
19.75	16	2458.83
20.15	16	2496.70
20.56	16	2496.70
20.96	16	2477.25
21.36	16	2477.25
21.76	16	2477.25
22.16	16	2328.27
22.56	16	2328.27
22.96	16	2286.35
23.36	16	2286.35
23.76	16	2286.35
24.16	16	2266.68
24.56	16	2266.68
24.97	16	2325.86
25.37	16	2325.86
25.77	16	2325.86
26.17	16	2296.59
26.57	16	2296.59
26.97	16	2344.27
27.37	16	2344.27
27.77	16	2344.27
28.17	16	2411.84
28.58	16	2411.84
28.98	16	2392.27
29.38	16	2392.27
29.78	16	2392.27
30.18	16	2373.26
30.58	16	2373.26
30.98	16	2468.52
31.39	16	2468.52
31.79	16	2468.52
32.19	16	2553.48
32.59	16	2553.48
32.99	16	2164.79
33.39	16	2164.79
33.79	16	2164.79
34.19	16	1887.71
34.59	16	1887.71
34.99	16	1712.53
35.39	16	1712.53
35.79	16	1712.53
36.19	16	1515.05
36.59	16	1515.05
36.99	16	1584.19
37.39	16	1584.19
37.79	16	1584.19
38.19	16	1367.69
38.59	16	1367.69
38.99	16	1228.98
39.39	16	1228.98
39.79	16	1228.98
40.20	16	1148.80
40.60	16	1148.80
41.00	16	858.69
41.40	16	858.69
42.04	16	858.69
42.44	16	459.69
42.84	16	459.69
43.24	16	683.97
43.64	16	683.97
44.04	15	518.54
44.44	15	518.54
44.84	15	518.54
45.24	15	878.60
45.64	15	878.60
46.04	15	1520.28
46.44	15	1520.28
46.84	15	1520.28
47.24	15	2278.88
