t_rel_s	workers	mbps
4.79	18	0.00
5.19	18	0.00
5.59	9	0.00
5.99	8	979.49
6.39	8	979.49
6.79	8	979.49
7.19	8	1860.48
7.59	8	1860.48
7.99	8	2023.67
8.39	8	2023.67
8.79	8	2111.57
9.19	8	2111.57
9.59	8	2111.57
10.00	8	2198.18
10.40	7	2198.18
10.80	7	2140.17
11.20	7	2140.17
11.60	7	2140.17
12.00	7	1775.97
12.40	7	1775.97
12.80	6	1669.31
13.20	6	1669.31
13.60	6	1669.31
14.00	6	1530.55
14.40	6	1530.55
14.80	6	1585.12
15.20	6	1585.12
15.60	6	1585.12
16.00	6	1654.67
16.41	5	1654.67
16.81	3	1394.09
17.21	2	1394.09
17.61	2	1394.09
18.01	2	608.54
18.41	2	608.54
18.81	2	513.48
19.21	1	513.48
19.61	1	513.48
20.01	1	310.44
20.35	0	310.44
