t_rel_s	workers	mbps
1.62	8	0.00
2.02	8	0.00
2.42	8	0.00
2.82	8	0.00
3.22	8	0.00
3.62	8	199.03
4.02	8	199.03
4.42	8	199.03
4.82	8	2475.02
5.22	8	2475.02
5.62	8	2475.02
6.02	8	3278.04
6.42	8	3278.04
6.83	8	3035.34
7.23	8	3035.34
7.63	8	2845.83
8.03	8	2845.83
8.43	8	2845.83
8.83	8	2704.72
9.23	8	2704.72
9.63	8	2664.57
10.03	8	2664.57
10.43	8	2664.57
10.83	8	1741.99
11.23	8	1741.99
11.63	8	1059.92
12.03	8	1059.92
12.43	8	1059.92
12.83	8	1067.63
13.23	8	1067.63
13.63	8	1115.98
14.03	8	1115.98
14.44	8	1115.98
14.84	8	1117.67
15.24	8	1117.67
15.64	8	1106.26
16.04	8	1106.26
16.44	8	1106.26
16.84	8	1084.93
17.24	8	1084.93
17.64	8	1410.05
18.04	8	1410.05
18.44	8	1410.05
18.84	8	1501.39
19.24	8	1501.39
19.64	8	1259.42
20.04	8	1259.42
20.44	8	1259.42
20.84	8	1403.56
21.24	8	1403.56
21.65	8	1406.10
22.05	8	1406.10
22.45	8	1406.10
22.85	8	1411.78
23.25	8	1411.78
23.65	8	1302.35
24.05	8	1302.35
24.45	8	1302.35
24.85	8	1343.09
25.25	8	1343.09
25.65	8	1322.87
26.05	8	1322.87
26.45	8	1322.87
26.85	8	1353.34
27.25	8	1353.34
27.65	8	1253.21
28.05	8	1253.21
28.45	8	1253.21
28.85	8	1245.95
29.25	8	1245.95
29.65	8	1219.79
30.05	8	1219.79
30.46	8	1219.79
30.86	8	1209.57
31.26	8	1209.57
31.66	8	1181.04
32.06	8	1181.04
32.46	8	1181.04
32.86	8	1164.15
33.26	8	1164.15
33.66	8	1165.16
34.06	8	1165.16
34.46	8	1165.16
34.86	8	1104.84
35.26	8	1104.84
35.66	8	1165.12
36.06	8	1165.12
36.46	8	1165.12
36.86	8	1041.92
37.26	8	1041.92
37.66	8	1094.98
38.06	8	1094.98
38.46	8	1094.98
38.86	8	1136.65
39.26	8	1136.65
39.66	8	1070.00
40.06	8	1070.00
40.46	8	1070.00
40.86	8	1058.21
41.26	8	1058.21
41.66	8	986.16
42.06	8	986.16
42.46	8	986.16
42.86	8	1086.56
43.26	8	1086.56
43.66	8	1125.39
44.06	8	1125.39
44.46	8	1125.39
44.87	8	1126.58
45.27	8	1126.58
45.67	8	1063.72
46.07	8	1063.72
46.47	8	1063.72
46.87	8	1042.73
47.27	8	1042.73
47.67	8	995.96
48.07	8	995.96
48.47	8	995.96
48.87	8	930.25
49.27	8	930.25
49.67	8	859.27
50.07	8	859.27
50.47	8	859.27
50.87	8	899.43
51.27	8	899.43
51.67	8	856.69
52.07	8	856.69
52.47	8	856.69
53.14	8	632.04
53.54	8	632.04
53.94	8	632.04
54.34	8	1511.75
54.74	8	1511.75
55.14	8	962.85
55.54	8	962.85
55.94	8	962.85
56.34	8	983.42
56.74	8	983.42
57.14	8	969.12
57.54	8	969.12
57.94	8	969.12
58.34	8	804.41
58.74	8	804.41
59.14	8	830.93
59.54	8	830.93
59.94	8	830.93
60.34	8	871.77
60.75	8	871.77
61.15	8	741.69
61.55	8	741.69
61.95	8	741.69
62.35	8	751.75
62.75	8	751.75
63.15	8	714.71
63.55	8	714.71
63.95	8	714.71
64.35	8	645.91
64.75	8	645.91
65.15	8	653.77
65.55	8	653.77
65.95	8	653.77
66.35	8	592.31
66.75	8	592.31
67.15	8	577.94
67.55	8	577.94
67.95	8	577.94
68.35	8	453.35
68.75	8	453.35
69.15	8	459.63
69.55	8	459.63
69.95	8	459.63
70.35	8	467.57
70.76	8	467.57
71.16	8	458.74
71.56	8	458.74
71.96	8	458.74
72.36	8	475.95
72.76	8	475.95
73.16	8	492.71
73.56	8	492.71
73.96	8	492.71
74.36	8	517.01
74.76	8	517.01
75.16	8	528.06
75.56	8	528.06
75.96	8	528.06
76.36	8	538.88
76.76	8	538.88
77.16	8	476.34
77.56	8	476.34
77.96	8	476.34
78.36	8	469.84
78.76	8	469.84
79.16	8	497.82
79.56	8	497.82
79.96	8	497.82
80.36	8	529.68
80.76	8	529.68
81.16	8	533.21
81.56	8	533.21
81.96	8	533.21
82.36	8	559.91
82.76	8	559.91
83.16	8	554.55
83.56	8	554.55
83.96	8	554.55
84.37	8	733.73
84.77	8	733.73
85.17	8	633.73
85.57	8	633.73
85.97	8	633.73
86.37	8	680.48
86.77	8	680.48
87.17	8	688.56
87.57	8	688.56
88.24	8	688.56
88.64	8	441.02
89.04	8	441.02
89.44	8	1071.79
89.84	8	1071.79
90.24	8	844.98
90.65	8	844.98
91.05	8	844.98
91.45	8	853.60
91.85	8	853.60
92.25	8	899.04
92.65	8	899.04
93.05	8	899.04
93.45	8	755.85
93.85	8	755.85
94.25	8	978.25
94.65	8	978.25
95.05	8	978.25
95.45	8	1271.70
95.85	8	1271.70
96.25	8	1337.22
96.65	8	1337.22
97.06	8	1337.22
97.46	8	1199.95
97.86	8	1199.95
98.26	8	1184.21
98.66	8	1184.21
99.06	8	1184.21
99.46	8	1133.09
99.86	8	1133.09
100.26	8	953.45
100.66	8	953.45
101.06	8	953.45
101.46	8	1022.92
101.86	8	1022.92
102.26	8	1033.06
102.66	8	1033.06
103.06	8	1033.06
103.46	8	1013.82
103.86	8	1013.82
104.26	8	979.90
104.66	8	979.90
105.07	8	979.90
105.47	8	999.11
105.87	8	999.11
106.27	8	979.41
106.67	8	979.41
107.07	8	979.41
107.47	8	774.84
107.87	8	774.84
108.27	8	868.88
108.67	8	868.88
109.07	8	868.88
109.47	8	912.70
109.87	8	912.70
110.27	8	941.44
110.67	8	941.44
111.07	8	941.44
111.47	8	835.54
111.87	8	835.54
112.27	8	914.83
112.68	8	914.83
113.08	8	914.83
113.48	8	1059.12
113.88	8	1059.12
114.28	8	1108.97
114.68	8	1108.97
