t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.21	5	0	0	66.6	-
0.41	6	1	1	76.8	193.62.193.80:1
0.63	8	3	3	97.9	193.62.193.80:3
0.85	9	4	4	108.2	193.62.193.80:4
1.07	9	4	4	108.5	193.62.193.80:4
1.30	7	3	3	88.2	193.62.193.80:3
1.51	5	1	1	67.2	193.62.193.80:1
1.72	4	0	0	57.3	-
1.93	4	8	8	60.5	193.62.193.165:8
2.13	4	8	8	60.5	193.62.193.165:8
2.34	4	8	8	60.5	193.62.193.165:8
2.55	4	8	8	60.5	193.62.193.165:8
2.76	4	11	11	61.9	193.62.193.165:11
2.96	4	17	17	64.3	193.62.193.165:17
3.17	4	17	17	64.8	193.62.193.165:17
3.38	4	17	17	66.0	193.62.193.165:17
3.59	4	17	17	67.1	193.62.193.165:17
3.79	4	17	17	70.2	193.62.193.165:17
4.00	4	17	17	72.7	193.62.193.165:17
4.21	4	17	17	75.3	193.62.193.165:17
4.41	4	17	17	75.3	193.62.193.165:17
4.62	4	17	17	75.3	193.62.193.165:17
4.83	4	17	17	77.0	193.62.193.165:17
5.04	4	17	17	75.3	193.62.193.165:17
5.25	4	17	17	75.3	193.62.193.165:17
5.46	4	17	17	75.3	193.62.193.165:17
5.66	4	17	17	75.3	193.62.193.165:17
5.87	4	17	17	75.3	193.62.193.165:17
6.08	4	17	17	75.3	193.62.193.165:17
6.28	4	17	17	75.3	193.62.193.165:17
6.49	4	17	17	75.3	193.62.193.165:17
6.70	4	17	17	75.3	193.62.193.165:17
6.91	4	17	17	75.3	193.62.193.165:17
7.11	4	17	17	75.3	193.62.193.165:17
7.32	4	17	17	75.3	193.62.193.165:17
7.53	4	17	17	75.3	193.62.193.165:17
7.73	4	17	17	75.3	193.62.193.165:17
7.94	4	17	17	75.3	193.62.193.165:17
8.15	4	17	17	75.3	193.62.193.165:17
8.35	4	17	17	75.3	193.62.193.165:17
8.56	4	17	17	75.3	193.62.193.165:17
8.77	4	17	17	75.3	193.62.193.165:17
8.98	4	17	17	75.3	193.62.193.165:17
9.19	4	17	17	75.3	193.62.193.165:17
9.40	4	17	17	75.6	193.62.193.165:17
9.60	4	17	17	75.3	193.62.193.165:17
9.81	4	17	17	75.3	193.62.193.165:17
10.02	4	17	17	75.3	193.62.193.165:17
10.23	4	17	17	75.3	193.62.193.165:17
10.44	4	17	17	75.3	193.62.193.165:17
10.65	4	17	17	75.3	193.62.193.165:17
10.86	4	17	17	75.3	193.62.193.165:17
11.07	4	17	17	75.3	193.62.193.165:17
11.27	4	17	17	75.3	193.62.193.165:17
11.48	4	17	17	75.3	193.62.193.165:17
11.69	4	17	17	75.3	193.62.193.165:17
11.90	4	17	17	75.3	193.62.193.165:17
12.11	4	17	17	75.3	193.62.193.165:17
12.32	4	17	17	75.3	193.62.193.165:17
12.52	4	17	17	75.3	193.62.193.165:17
12.73	4	17	17	75.3	193.62.193.165:17
12.94	4	17	17	75.3	193.62.193.165:17
13.15	4	17	17	75.3	193.62.193.165:17
13.35	4	17	17	75.6	193.62.193.165:17
13.56	4	17	17	75.6	193.62.193.165:17
13.77	4	17	17	75.3	193.62.193.165:17
13.97	4	17	17	75.3	193.62.193.165:17
14.18	4	17	17	75.3	193.62.193.165:17
14.39	4	17	17	75.3	193.62.193.165:17
14.60	4	17	17	75.3	193.62.193.165:17
14.80	4	17	17	75.3	193.62.193.165:17
15.01	4	17	17	82.0	193.62.193.165:17
15.22	4	17	17	75.9	193.62.193.165:17
15.43	4	17	17	75.3	193.62.193.165:17
15.64	4	17	17	75.3	193.62.193.165:17
15.84	4	17	17	75.3	193.62.193.165:17
16.05	4	17	17	75.3	193.62.193.165:17
16.26	4	17	17	75.3	193.62.193.165:17
