t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.21	5	0	0	65.4	-
0.41	6	0	0	75.9	-
0.62	8	0	0	94.9	-
0.84	10	5	5	117.5	193.62.193.80:5
1.08	12	7	7	140.3	193.62.193.80:7
1.33	8	3	3	98.0	193.62.193.80:3
1.55	8	3	3	97.8	193.62.193.80:3
1.76	8	3	3	98.0	193.62.193.80:3
1.99	9	4	4	108.9	193.62.193.80:4
2.21	9	4	4	108.0	193.62.193.80:4
2.44	10	4	4	113.6	193.62.193.80:4
2.67	10	5	5	105.1	193.62.193.80:3,169.254.169.254:2
2.90	10	5	5	95.0	169.254.169.254:4,193.62.193.80:1
3.12	10	6	6	89.7	169.254.169.254:6
3.36	10	6	6	89.7	169.254.169.254:6
3.60	10	5	5	89.7	169.254.169.254:4,130.14.29.113:1
3.83	9	5	5	84.1	169.254.169.254:5
4.06	7	3	3	73.2	169.254.169.254:3
4.28	6	2	2	67.7	169.254.169.254:2
4.49	6	2	2	67.7	169.254.169.254:1,130.14.29.113:1
4.71	5	1	1	62.2	130.14.29.113:1
4.91	4	0	0	57.4	-
5.12	4	0	0	57.4	-
5.33	4	8	8	60.4	193.62.193.165:8
5.54	4	8	8	60.4	193.62.193.165:8
5.74	4	8	8	60.4	193.62.193.165:8
5.95	4	8	8	60.4	193.62.193.165:8
6.16	4	8	8	60.4	193.62.193.165:8
6.37	4	8	8	60.4	193.62.193.165:8
6.58	4	8	8	60.4	193.62.193.165:8
6.78	4	8	8	60.9	193.62.193.165:8
6.99	4	11	11	61.5	193.62.193.165:8,16.15.245.217:1,16.15.252.102:1
7.20	4	11	11	62.6	193.62.193.165:8,16.15.245.217:1,16.15.252.102:1
7.40	4	14	14	68.1	193.62.193.165:8,16.15.245.217:1,16.15.238.171:1
7.61	4	14	14	69.5	193.62.193.165:8,16.15.245.217:1,16.15.238.171:1
7.82	4	14	14	69.3	193.62.193.165:8,16.15.245.217:1,16.15.238.171:1
8.03	4	14	14	69.3	193.62.193.165:8,16.15.245.217:1,16.15.238.171:1
