t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.4	-
0.20	5	0	0	66.2	-
0.41	6	0	0	75.7	-
0.62	8	3	3	96.9	193.62.193.80:3
0.84	10	5	5	118.9	193.62.193.80:5
1.08	9	4	4	108.2	193.62.193.80:4
1.31	7	3	3	88.3	193.62.193.80:3
1.53	5	1	1	67.3	193.62.193.80:1
1.73	4	0	0	57.1	-
1.94	4	8	8	60.4	193.62.193.165:8
2.15	4	8	8	60.4	193.62.193.165:8
2.36	4	8	8	60.4	193.62.193.165:8
2.57	4	8	8	60.4	193.62.193.165:8
2.77	4	12	12	62.4	193.62.193.165:12
2.98	4	15	15	63.5	193.62.193.165:15
3.19	4	17	17	64.7	193.62.193.165:17
3.40	4	17	17	66.1	193.62.193.165:17
3.61	4	17	17	68.1	193.62.193.165:17
3.82	4	17	17	69.6	193.62.193.165:17
4.03	4	17	17	73.0	193.62.193.165:17
4.24	4	17	17	72.7	193.62.193.165:17
4.45	4	17	17	74.7	193.62.193.165:17
4.66	4	17	17	76.1	193.62.193.165:17
4.87	4	17	17	75.2	193.62.193.165:17
5.08	4	17	17	75.2	193.62.193.165:17
5.29	4	17	17	75.2	193.62.193.165:17
5.50	4	17	17	75.2	193.62.193.165:17
5.71	4	17	17	76.1	193.62.193.165:17
5.92	4	17	17	75.2	193.62.193.165:17
6.13	4	17	17	75.2	193.62.193.165:17
6.34	4	17	17	75.2	193.62.193.165:17
6.56	4	17	17	75.2	193.62.193.165:17
6.77	4	17	17	75.2	193.62.193.165:17
6.98	4	17	17	75.2	193.62.193.165:17
7.19	4	17	17	75.2	193.62.193.165:17
7.40	4	17	17	75.2	193.62.193.165:17
7.61	4	17	17	75.2	193.62.193.165:17
7.82	4	17	17	75.2	193.62.193.165:17
8.04	4	17	17	75.5	193.62.193.165:17
8.25	4	17	17	75.5	193.62.193.165:17
8.46	4	17	17	75.5	193.62.193.165:17
8.67	4	17	17	75.5	193.62.193.165:17
8.89	4	17	17	75.5	193.62.193.165:17
9.10	4	17	17	75.5	193.62.193.165:17
9.31	4	17	17	75.5	193.62.193.165:17
9.52	4	17	17	75.5	193.62.193.165:17
9.73	4	17	17	75.5	193.62.193.165:17
9.95	4	17	17	75.5	193.62.193.165:17
10.16	4	17	17	75.5	193.62.193.165:17
10.37	4	17	17	75.5	193.62.193.165:17
10.58	4	17	17	75.5	193.62.193.165:17
10.79	4	17	17	75.5	193.62.193.165:17
11.00	4	17	17	75.5	193.62.193.165:17
11.21	4	17	17	75.5	193.62.193.165:17
11.42	4	17	17	75.5	193.62.193.165:17
11.63	4	17	17	75.5	193.62.193.165:17
11.84	4	17	17	75.5	193.62.193.165:17
12.05	4	17	17	75.5	193.62.193.165:17
12.26	4	17	17	75.5	193.62.193.165:17
12.47	4	17	17	75.5	193.62.193.165:17
12.68	4	17	17	75.5	193.62.193.165:17
12.89	4	17	17	75.5	193.62.193.165:17
13.10	4	17	17	75.5	193.62.193.165:17
13.30	4	17	17	75.5	193.62.193.165:17
13.51	4	17	17	75.5	193.62.193.165:17
13.73	4	17	17	75.5	193.62.193.165:17
13.94	4	17	17	75.5	193.62.193.165:17
14.15	4	17	17	75.5	193.62.193.165:17
14.36	4	17	17	75.5	193.62.193.165:17
14.57	4	17	17	75.5	193.62.193.165:17
14.78	4	17	17	75.5	193.62.193.165:17
14.99	4	17	17	75.5	193.62.193.165:17
15.20	4	17	17	75.5	193.62.193.165:17
15.40	4	17	17	75.5	193.62.193.165:17
15.61	4	17	17	75.5	193.62.193.165:17
15.82	4	17	17	75.5	193.62.193.165:17
16.03	4	17	17	75.5	193.62.193.165:17
16.24	4	17	17	75.5	193.62.193.165:17
16.45	4	17	17	75.5	193.62.193.165:17
16.66	4	17	17	75.5	193.62.193.165:17
16.87	4	17	17	73.8	193.62.193.165:17
17.08	4	17	17	74.2	193.62.193.165:17
17.29	4	17	17	74.1	193.62.193.165:17
17.50	4	17	17	73.1	193.62.193.165:17
17.71	4	17	17	73.1	193.62.193.165:17
17.92	4	17	17	73.1	193.62.193.165:17
18.13	4	17	17	74.4	193.62.193.165:17
18.34	4	17	17	73.1	193.62.193.165:17
18.55	4	17	17	74.2	193.62.193.165:17
18.75	4	17	17	74.3	193.62.193.165:17
18.96	4	17	17	73.9	193.62.193.165:17
19.17	4	17	17	74.2	193.62.193.165:17
19.38	4	17	17	74.2	193.62.193.165:17
19.59	4	17	17	74.2	193.62.193.165:17
19.80	4	17	17	73.9	193.62.193.165:17
20.02	4	17	17	73.9	193.62.193.165:17
20.23	4	17	17	73.9	193.62.193.165:17
20.44	4	17	17	73.9	193.62.193.165:17
20.65	4	17	17	73.9	193.62.193.165:17
20.86	4	17	17	73.9	193.62.193.165:17
21.07	4	17	17	73.9	193.62.193.165:17
21.28	4	17	17	73.9	193.62.193.165:17
21.49	4	17	17	73.9	193.62.193.165:17
21.70	4	17	17	73.9	193.62.193.165:17
21.91	4	17	17	73.9	193.62.193.165:17
22.12	4	17	17	73.9	193.62.193.165:17
22.34	4	17	17	73.9	193.62.193.165:17
22.55	4	17	17	73.9	193.62.193.165:17
22.76	4	17	17	73.9	193.62.193.165:17
22.97	4	17	17	73.9	193.62.193.165:17
23.18	4	17	17	73.9	193.62.193.165:17
23.39	4	17	17	73.9	193.62.193.165:17
23.60	4	17	17	73.9	193.62.193.165:17
23.81	4	17	17	73.9	193.62.193.165:17
24.01	4	17	17	73.9	193.62.193.165:17
