t_rel_s	workers	mbps
4.02	2	0.00
4.42	2	0.00
4.82	2	0.00
5.22	2	0.39
5.62	2	0.39
6.02	2	1.47
6.42	2	1.47
6.83	2	1.47
7.23	2	138.31
7.63	2	138.31
8.03	2	256.56
8.43	2	256.56
8.83	2	256.56
9.23	1	418.71
9.63	1	418.71
10.03	1	673.88
10.43	1	673.88
10.83	1	673.88
11.23	1	701.96
11.63	1	701.96
12.03	1	710.12
12.43	1	710.12
12.84	1	710.12
13.24	1	504.70
13.64	1	504.70
14.04	2	434.04
14.44	2	434.04
14.84	2	434.04
15.24	2	588.05
15.64	2	588.05
16.04	2	837.14
16.44	2	837.14
16.84	2	837.14
17.24	2	788.39
17.64	2	788.39
18.04	2	706.87
18.44	2	706.87
18.84	2	706.87
19.24	3	751.97
19.65	3	751.97
20.05	3	987.90
20.45	3	987.90
20.85	3	987.90
21.25	3	1256.15
21.65	3	1256.15
22.05	3	1207.91
22.45	3	1207.91
22.85	3	1207.91
23.25	3	1228.78
23.65	3	1228.78
24.05	3	1131.16
24.45	3	1131.16
24.85	3	1131.16
25.25	3	1239.25
25.65	3	1239.25
26.05	3	1247.02
26.46	3	1247.02
26.86	3	1247.02
27.26	3	1162.55
27.66	3	1162.55
28.06	3	1192.38
28.46	3	1192.38
28.86	3	1192.38
29.26	3	1168.13
29.66	2	1168.13
30.06	2	1010.84
30.46	2	1010.84
30.86	2	1010.84
31.26	2	880.30
31.66	2	880.30
32.06	2	772.23
32.46	1	772.23
32.86	1	772.23
33.04	0	486.13
