t_rel_s	workers	mbps
25.74	2	0.00
26.14	2	0.00
26.54	2	0.00
26.94	2	0.83
27.34	2	0.83
27.75	2	1.78
28.15	2	1.78
28.55	2	1.78
28.95	2	6.93
29.35	2	6.93
29.75	2	171.85
30.15	2	171.85
30.55	2	171.85
30.95	1	359.53
31.35	1	359.53
31.75	1	389.39
32.15	1	389.39
32.55	1	389.39
32.95	1	263.17
33.36	1	263.17
33.76	1	236.15
34.16	1	236.15
34.56	1	236.15
34.96	1	228.12
35.36	1	228.12
35.76	2	250.69
36.16	2	250.69
36.56	2	250.69
36.96	2	260.87
37.36	2	260.87
37.76	2	245.41
38.16	2	245.41
38.56	2	245.41
38.96	2	232.55
39.36	2	232.55
39.76	2	216.04
40.16	2	216.04
40.56	2	216.04
40.96	1	193.21
41.36	1	193.21
41.76	1	191.80
42.16	1	191.80
42.57	1	191.80
42.97	1	160.82
43.37	1	160.82
43.77	1	122.16
44.17	1	122.16
44.57	1	122.16
44.97	1	115.12
45.37	1	115.12
45.77	2	93.37
46.17	2	93.37
46.57	2	93.37
46.97	2	56.05
47.37	2	56.05
47.77	2	49.20
48.17	2	49.20
48.57	2	49.20
48.97	2	46.58
49.37	2	46.58
49.77	2	41.11
50.17	2	41.11
50.58	2	41.11
50.98	1	35.95
51.38	1	35.95
51.78	1	36.73
52.18	1	36.73
52.58	1	36.73
52.98	1	38.06
53.38	1	38.06
53.78	1	37.82
54.18	1	37.82
54.58	1	37.82
54.98	1	35.31
55.38	1	35.31
55.78	2	37.04
56.18	2	37.04
56.58	2	37.04
56.98	2	38.05
57.38	2	38.05
57.78	2	39.52
58.19	2	39.52
58.59	2	39.52
58.99	2	41.05
59.39	2	41.05
59.79	2	42.94
60.19	2	42.94
60.59	2	42.94
60.99	3	44.52
61.39	3	44.52
61.79	3	50.73
62.19	3	50.73
62.59	3	50.73
62.99	3	159.59
63.39	3	159.59
63.79	3	386.82
64.19	3	386.82
64.59	3	386.82
64.99	3	344.64
65.39	3	344.64
65.80	8	287.41
66.20	8	287.41
66.60	8	287.41
67.00	8	208.21
67.40	8	208.21
67.80	8	704.09
68.20	8	704.09
68.60	8	704.09
69.00	8	1090.56
69.40	8	1090.56
69.80	8	1018.93
70.20	8	1018.93
70.60	8	1018.93
71.00	11	683.02
71.40	11	683.02
71.80	11	587.02
72.20	11	587.02
72.60	11	587.02
73.00	11	913.19
73.40	11	913.19
73.80	11	1235.95
74.21	11	1235.95
74.61	11	1235.95
75.01	11	1091.40
75.41	11	1091.40
75.81	12	1061.71
76.21	12	1061.71
76.61	12	1061.71
77.01	12	896.71
77.41	12	896.71
77.81	12	906.03
78.21	12	906.03
78.61	12	906.03
79.01	12	967.06
79.41	12	967.06
79.81	12	666.53
80.21	12	666.53
80.61	12	666.53
81.01	11	652.32
81.41	11	652.32
81.81	11	609.97
82.21	11	609.97
82.61	11	609.97
83.01	11	550.45
83.41	11	550.45
83.81	11	468.34
84.21	11	468.34
84.62	11	468.34
85.02	11	529.20
85.42	11	529.20
85.82	15	344.43
86.22	15	344.43
86.62	15	344.43
87.02	15	253.20
87.42	15	253.20
87.82	15	251.85
88.22	15	251.85
88.62	15	251.85
89.02	15	161.24
89.42	15	161.24
89.82	15	210.77
90.22	15	210.77
90.62	15	210.77
91.02	13	506.81
91.42	13	506.81
91.82	13	568.51
92.22	13	568.51
92.62	13	568.51
93.03	13	496.30
93.43	13	496.30
93.83	13	462.13
94.23	13	462.13
94.63	13	462.13
95.03	13	368.84
95.43	13	368.84
95.83	8	372.24
96.23	8	372.24
96.63	8	372.24
97.03	8	327.27
97.43	8	327.27
97.83	8	347.29
98.23	8	347.29
98.63	8	347.29
99.03	8	403.66
99.43	8	403.66
99.83	8	246.05
100.23	8	246.05
100.63	8	246.05
101.03	9	222.11
101.43	9	222.11
101.83	9	232.90
102.24	9	232.90
102.64	9	232.90
103.04	9	232.76
103.44	9	232.76
103.84	9	231.08
104.24	9	231.08
104.64	9	231.08
105.04	9	230.14
105.44	9	230.14
105.84	6	174.48
106.24	6	174.48
106.64	6	174.48
107.04	6	145.38
107.44	6	145.38
107.84	6	139.83
108.24	6	139.83
108.64	6	139.83
109.04	6	121.69
109.44	6	121.69
109.84	6	113.69
110.24	6	113.69
110.64	6	113.69
111.04	7	124.98
111.44	7	124.98
111.85	7	124.82
112.25	7	124.82
112.65	7	124.82
113.05	7	132.97
113.45	7	132.97
113.85	7	136.39
114.25	7	136.39
114.65	7	136.39
115.05	7	134.06
115.45	7	134.06
115.85	7	137.52
116.25	7	137.52
116.65	7	137.52
117.05	7	128.69
117.45	7	128.69
117.85	7	133.88
118.25	7	133.88
118.65	7	133.88
119.05	7	134.70
119.45	7	134.70
119.85	7	117.69
120.25	7	117.69
120.66	7	117.69
121.06	6	113.33
121.46	6	113.33
121.86	6	118.63
122.26	6	118.63
122.66	6	118.63
123.06	6	118.90
123.46	6	118.90
123.86	6	116.50
124.26	6	116.50
124.66	6	116.50
125.06	6	126.59
125.46	6	126.59
125.86	7	133.05
126.26	7	133.05
126.66	7	133.05
127.06	7	139.25
127.46	7	139.25
127.86	7	137.68
128.26	7	137.68
128.66	7	137.68
129.06	7	131.12
129.46	7	131.12
129.86	7	132.12
130.26	7	132.12
130.67	7	132.12
131.07	8	118.90
131.47	8	118.90
131.87	8	96.89
132.27	8	96.89
132.67	8	96.89
133.07	8	86.23
133.47	8	86.23
133.87	8	87.99
134.27	8	87.99
134.67	8	87.99
135.07	8	87.15
135.47	8	87.15
135.87	5	84.00
136.27	5	84.00
136.67	5	84.00
137.07	5	86.40
137.47	5	86.40
137.88	5	79.57
138.28	5	79.57
138.68	5	79.57
139.08	5	76.96
139.48	5	76.96
