t_rel_s	workers	mbps
1.60	2	0.00
2.00	2	0.00
2.41	2	0.00
2.81	2	0.00
3.21	2	0.00
3.61	2	1.47
4.01	2	1.47
4.41	2	1.47
4.81	2	218.10
5.21	2	218.10
5.61	2	567.65
6.01	2	567.65
6.41	2	567.65
6.81	1	1210.18
7.21	1	1210.18
7.61	1	1146.30
8.01	1	1146.30
8.42	1	1146.30
8.82	1	1209.52
9.22	1	1209.52
9.62	1	1083.94
10.02	1	1083.94
10.42	1	1083.94
10.82	1	1136.39
11.22	1	1136.39
11.62	2	1135.22
12.02	2	1135.22
12.42	2	1135.22
12.82	2	1060.46
13.22	2	1060.46
13.62	2	973.87
14.02	2	973.87
14.42	2	973.87
14.82	2	1009.18
15.22	2	1009.18
15.62	2	975.87
16.02	2	975.87
16.42	2	975.87
16.82	1	893.26
17.23	1	893.26
17.63	1	910.49
18.03	1	910.49
18.43	1	910.49
18.83	1	717.27
19.23	1	717.27
19.63	1	716.10
20.03	1	716.10
20.43	1	716.10
20.83	1	743.55
21.23	1	743.55
21.63	2	579.55
22.03	2	579.55
22.43	2	579.55
22.83	2	550.11
23.23	2	550.11
23.63	2	370.47
24.03	2	370.47
24.43	2	370.47
24.83	2	223.38
25.23	2	223.38
25.63	2	317.04
26.03	2	317.04
26.43	2	317.04
26.83	1	288.03
27.23	1	288.03
27.64	1	152.49
28.04	1	152.49
28.44	1	152.49
28.84	1	151.75
29.24	1	151.75
29.64	1	110.10
30.04	1	110.10
30.44	1	110.10
30.84	1	22.95
31.24	1	22.95
31.64	2	18.94
32.04	2	18.94
32.44	2	18.94
32.84	2	20.86
33.24	2	20.86
33.64	2	36.73
34.04	2	36.73
34.44	2	36.73
34.84	2	97.64
35.24	2	97.64
35.64	2	77.16
36.05	2	77.16
36.45	2	77.16
36.85	1	64.20
37.25	1	64.20
37.65	1	61.57
38.05	1	61.57
38.45	1	61.57
38.85	1	70.91
39.25	1	70.91
39.65	1	73.07
40.06	1	73.07
40.46	1	73.07
40.86	1	86.43
41.26	1	86.43
41.66	1	151.02
42.06	1	151.02
42.46	1	151.02
42.86	1	158.52
43.26	1	158.52
43.66	1	141.90
44.06	1	141.90
44.46	1	141.90
44.86	1	151.29
45.26	1	151.29
45.66	1	137.09
46.06	1	137.09
46.47	1	137.09
46.87	2	142.31
47.27	2	142.31
47.67	2	156.43
48.07	2	156.43
48.47	2	156.43
48.87	2	75.26
49.27	2	75.26
49.67	2	95.16
50.07	2	95.16
50.47	2	95.16
50.87	2	105.06
51.27	2	105.06
51.67	1	81.11
52.08	1	81.11
52.48	1	81.11
52.88	1	25.47
53.28	1	25.47
53.68	1	25.40
54.08	1	25.40
54.48	1	25.40
54.88	1	24.19
55.28	1	24.19
55.68	1	23.72
56.08	1	23.72
56.48	1	23.72
56.88	2	42.04
57.28	2	42.04
57.69	2	20.47
58.09	2	20.47
58.49	2	20.47
58.89	2	67.86
59.29	2	67.86
59.69	2	112.18
60.09	2	112.18
60.49	2	112.18
60.89	2	228.21
61.29	2	228.21
61.69	7	246.49
62.09	7	246.49
62.49	7	246.49
62.89	7	287.87
63.29	7	287.87
63.69	7	394.07
64.09	7	394.07
64.50	7	394.07
64.90	7	1792.75
65.30	7	1792.75
65.70	7	2787.96
66.10	7	2787.96
66.50	7	2787.96
66.90	12	3376.60
67.31	12	3376.60
67.71	12	3507.21
68.11	12	3507.21
68.51	12	3507.21
68.92	12	3152.62
69.32	12	3152.62
69.72	12	2938.52
70.12	12	2938.52
70.52	12	2938.52
70.92	12	2951.71
71.32	12	2951.71
71.72	15	2620.82
72.13	15	2620.82
72.53	15	2620.82
72.93	15	2357.29
73.33	15	2357.29
73.73	15	2175.38
74.14	15	2175.38
74.54	15	2175.38
74.94	15	2651.66
75.35	15	2651.66
75.76	15	3249.11
76.17	15	3249.11
76.57	15	3249.11
76.98	14	3728.91
77.39	14	3728.91
77.79	14	3714.47
78.20	14	3714.47
78.60	14	3714.47
79.00	14	3474.14
79.40	14	3474.14
79.80	14	2846.04
80.20	14	2846.04
80.60	14	2846.04
81.00	14	2132.23
81.41	14	2132.23
81.81	13	2075.89
82.21	13	2075.89
82.61	13	2075.89
83.01	13	1979.89
83.41	13	1979.89
83.81	13	1801.35
84.21	13	1801.35
84.61	13	1801.35
85.01	13	2001.08
85.43	13	2001.08
85.85	13	2732.15
86.25	13	2732.15
87.13	13	2732.15
87.55	15	1805.37
87.95	15	1805.37
88.35	15	2917.05
88.75	15	2917.05
89.16	15	2017.22
89.56	15	2017.22
89.96	15	2017.22
90.36	15	2051.23
90.76	15	2051.23
91.16	15	2145.52
91.57	15	2145.52
91.97	15	2145.52
92.37	14	2342.08
92.77	14	2342.08
93.17	14	1819.08
93.57	14	1819.08
93.97	14	1819.08
94.37	14	1307.94
94.77	14	1307.94
95.17	14	1150.64
95.57	14	1150.64
95.97	14	1150.64
96.38	14	1131.78
96.78	14	1131.78
97.18	14	1276.67
97.58	15	1276.67
97.98	15	1276.67
98.38	15	1205.43
98.78	15	1205.43
99.18	15	1311.31
99.58	15	1311.31
99.98	15	1311.31
100.39	15	1247.27
100.79	15	1247.27
101.19	15	1311.05
101.59	15	1311.05
101.99	15	1311.05
102.39	15	1369.53
102.79	15	1369.53
103.19	15	1453.89
103.59	15	1453.89
103.99	15	1453.89
104.39	15	1528.82
104.79	15	1528.82
105.19	15	1554.80
105.59	15	1554.80
105.99	15	1554.80
106.39	15	1544.55
106.79	15	1544.55
107.19	12	1561.34
107.59	12	1561.34
107.99	12	1561.34
108.39	12	1369.79
108.79	12	1369.79
109.19	12	1120.52
109.59	12	1120.52
109.99	12	1120.52
110.39	12	1411.25
110.79	12	1411.25
111.20	12	1423.86
111.60	12	1423.86
112.00	12	1423.86
112.40	13	1459.20
112.80	13	1459.20
113.20	13	1122.25
113.60	13	1122.25
114.00	13	1122.25
114.40	13	1122.50
114.80	13	1122.50
115.20	13	813.71
115.60	13	813.71
116.00	13	813.71
116.40	13	808.26
116.80	13	808.26
117.20	8	826.84
117.61	8	826.84
118.01	8	826.84
118.41	8	807.23
118.81	8	807.23
119.21	8	1113.39
119.61	8	1113.39
120.01	8	1113.39
120.41	8	1418.81
120.81	8	1418.81
121.21	8	1458.26
121.61	8	1458.26
122.01	8	1458.26
122.41	7	1321.64
122.81	7	1321.64
