t_rel_s	workers	mbps
25.75	8	0.00
26.15	8	0.00
26.55	8	0.00
26.95	8	2.11
27.35	8	2.11
27.75	8	32.29
28.15	8	32.29
28.55	8	32.29
28.96	8	184.74
29.36	8	184.74
29.76	8	197.04
30.16	8	197.04
30.56	8	197.04
30.96	8	195.10
31.36	8	195.10
31.76	8	198.56
32.16	8	198.56
32.56	8	198.56
32.96	8	213.13
33.36	8	213.13
33.76	8	177.01
34.17	8	177.01
34.57	8	177.01
34.97	8	208.12
35.37	8	208.12
35.77	8	216.11
36.17	8	216.11
36.57	8	216.11
36.97	8	188.51
37.37	8	188.51
37.77	8	212.14
38.17	8	212.14
38.57	8	212.14
38.98	8	200.65
39.38	8	200.65
39.78	8	194.36
40.18	8	194.36
40.58	8	194.36
40.98	8	218.15
41.38	8	218.15
41.78	8	180.57
42.18	8	180.57
42.58	8	180.57
42.98	8	197.68
43.38	8	197.68
43.79	8	188.55
44.19	8	188.55
44.59	8	188.55
44.99	8	195.73
45.39	8	195.73
45.79	8	153.62
46.19	8	153.62
46.59	8	153.62
46.99	8	169.14
47.39	8	169.14
47.79	8	186.64
48.19	8	186.64
48.60	8	186.64
49.00	8	192.83
49.40	8	192.83
49.80	8	194.46
50.20	8	194.46
50.60	8	194.46
51.00	8	206.17
51.40	8	206.17
51.80	8	194.13
52.20	8	194.13
52.60	8	194.13
53.00	8	186.77
53.40	8	186.77
53.80	8	151.72
54.20	8	151.72
54.61	8	151.72
55.01	8	171.97
55.41	8	171.97
55.81	8	179.02
56.21	8	179.02
56.61	8	179.02
57.01	8	200.74
57.41	8	200.74
57.81	8	179.51
58.21	8	179.51
58.61	8	179.51
59.01	8	177.52
59.41	8	177.52
59.81	8	159.11
60.21	8	159.11
60.62	8	159.11
61.02	8	176.13
61.42	8	176.13
61.82	8	179.65
62.22	8	179.65
62.62	8	179.65
63.02	8	189.64
63.42	8	189.64
63.82	8	176.23
64.22	8	176.23
64.62	8	176.23
65.02	8	179.10
65.42	8	179.10
65.82	8	170.48
66.22	8	170.48
66.62	8	170.48
67.02	8	181.11
67.43	8	181.11
67.83	8	184.29
68.23	8	184.29
68.63	8	184.29
69.03	8	182.12
69.43	8	182.12
69.83	8	192.35
70.23	8	192.35
70.63	8	192.35
71.03	8	164.00
71.43	8	164.00
71.83	8	177.53
72.23	8	177.53
72.63	8	177.53
73.04	8	190.21
73.44	8	190.21
73.84	8	207.54
74.24	8	207.54
74.64	8	207.54
75.04	8	184.42
75.44	8	184.42
75.84	8	207.28
76.24	8	207.28
76.64	8	207.28
77.04	8	180.59
77.44	8	180.59
77.84	8	184.04
78.24	8	184.04
78.64	8	184.04
79.04	8	206.70
79.44	8	206.70
79.85	8	198.70
80.25	8	198.70
80.65	8	198.70
81.05	8	204.14
81.45	8	204.14
81.85	8	214.92
82.25	8	214.92
82.65	8	214.92
83.05	8	179.92
83.45	8	179.92
83.85	8	179.76
84.25	8	179.76
84.65	8	179.76
85.05	8	164.87
85.45	8	164.87
85.85	8	163.18
86.25	8	163.18
86.65	8	163.18
87.06	8	155.82
87.46	8	155.82
87.86	8	175.88
88.26	8	175.88
88.66	8	175.88
89.06	8	187.29
89.46	8	187.29
89.86	8	173.26
90.26	8	173.26
90.66	8	173.26
91.06	8	169.59
91.46	8	169.59
91.86	8	153.99
92.26	8	153.99
92.66	8	153.99
93.06	8	175.94
93.46	8	175.94
93.86	8	165.34
