t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	24.0	-
0.21	5	0	0	91.7	-
0.41	5	0	0	133.6	-
0.62	5	0	0	133.6	-
0.82	5	1	1	135.2	193.62.193.80:1
1.03	6	0	0	141.0	-
1.23	6	1	1	141.0	193.62.193.165:1
1.44	6	1	1	141.0	193.62.193.165:1
1.65	6	1	1	141.0	193.62.193.165:1
1.86	6	1	1	141.0	193.62.193.165:1
2.06	6	1	1	141.0	193.62.193.165:1
2.27	6	2	1	141.0	193.62.193.165:1
2.48	5	0	0	135.9	-
2.68	5	0	0	38.6	-
2.89	5	0	0	107.8	-
3.09	5	0	0	134.6	-
3.29	5	1	1	136.1	193.62.193.80:1
3.50	6	0	0	141.8	-
3.71	6	1	1	141.8	193.62.193.165:1
3.92	6	1	1	141.8	193.62.193.165:1
4.12	6	1	1	141.8	193.62.193.165:1
4.33	6	1	1	141.8	193.62.193.165:1
4.54	6	1	1	141.8	193.62.193.165:1
4.74	6	2	1	141.8	193.62.193.165:1
4.95	6	2	1	141.8	193.62.193.165:1
5.16	6	2	1	141.8	193.62.193.165:1
5.36	6	2	1	141.8	193.62.193.165:1
5.57	6	2	1	141.8	193.62.193.165:1
5.78	6	2	1	141.8	193.62.193.165:1
5.99	6	2	1	141.8	193.62.193.165:1
6.19	6	2	1	141.8	193.62.193.165:1
6.40	6	2	1	141.8	193.62.193.165:1
6.61	6	2	1	141.8	193.62.193.165:1
6.81	6	2	1	141.8	193.62.193.165:1
7.02	6	2	1	141.8	193.62.193.165:1
7.23	6	2	1	141.8	193.62.193.165:1
7.43	6	2	1	141.8	193.62.193.165:1
7.64	6	2	1	141.8	193.62.193.165:1
7.85	6	2	1	141.8	193.62.193.165:1
8.05	6	2	1	141.8	193.62.193.165:1
8.26	6	2	1	141.8	193.62.193.165:1
8.47	6	2	1	141.8	193.62.193.165:1
8.68	6	2	1	141.8	193.62.193.165:1
8.88	6	2	1	141.8	193.62.193.165:1
9.09	6	2	1	141.8	193.62.193.165:1
9.30	6	2	1	141.8	193.62.193.165:1
9.51	6	2	1	141.8	193.62.193.165:1
9.72	6	2	1	141.8	193.62.193.165:1
9.92	6	2	1	141.8	193.62.193.165:1
10.13	6	2	1	141.8	193.62.193.165:1
10.34	6	2	1	141.8	193.62.193.165:1
10.55	6	2	1	141.8	193.62.193.165:1
10.76	6	2	1	141.8	193.62.193.165:1
10.96	6	2	1	141.8	193.62.193.165:1
11.17	6	2	1	141.8	193.62.193.165:1
11.38	6	2	1	141.8	193.62.193.165:1
11.59	6	2	1	141.8	193.62.193.165:1
11.79	6	2	1	141.8	193.62.193.165:1
12.00	6	2	1	141.8	193.62.193.165:1
12.21	6	2	1	141.8	193.62.193.165:1
12.42	6	2	1	141.8	193.62.193.165:1
12.62	6	2	1	141.8	193.62.193.165:1
12.83	6	2	1	141.8	193.62.193.165:1
13.04	6	2	1	141.8	193.62.193.165:1
13.25	6	2	1	141.8	193.62.193.165:1
13.46	6	2	1	141.8	193.62.193.165:1
13.66	6	2	1	141.8	193.62.193.165:1
13.87	6	1	1	141.8	193.62.193.165:1
14.08	5	0	0	157.4	-
14.28	5	0	0	157.4	-
14.49	5	0	0	33.6	-
14.69	5	0	0	98.1	-
14.90	5	0	0	134.3	-
15.10	5	1	1	134.3	193.62.193.80:1
15.31	5	1	1	135.8	193.62.193.80:1
15.52	6	1	1	141.4	193.62.193.165:1
15.72	6	1	1	141.4	193.62.193.165:1
15.93	6	1	1	141.4	193.62.193.165:1
16.14	6	1	1	141.4	193.62.193.165:1
16.35	6	1	1	141.4	193.62.193.165:1
16.55	6	2	1	141.4	193.62.193.165:1
16.76	6	2	1	141.4	193.62.193.165:1
16.97	5	0	0	136.3	-
17.18	5	0	0	37.5	-
17.38	5	0	0	107.0	-
17.58	5	0	0	134.5	-
17.79	5	1	1	136.0	193.62.193.80:1
18.00	6	0	0	141.5	-
18.21	6	1	1	141.5	193.62.193.165:1
18.41	6	1	1	141.5	193.62.193.165:1
18.62	6	1	1	141.5	193.62.193.165:1
18.83	6	1	1	141.5	193.62.193.165:1
19.04	6	1	1	141.5	193.62.193.165:1
