t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	9.2	-
0.20	7	0	0	23.4	-
0.41	7	1	1	24.1	193.62.193.80:1
0.62	7	1	1	24.5	193.62.193.80:1
0.83	6	0	0	13.9	-
1.03	10	1	1	26.9	193.62.193.165:1
1.24	10	1	1	26.9	193.62.193.165:1
1.45	10	1	1	26.9	193.62.193.165:1
1.65	10	1	1	26.9	193.62.193.165:1
1.86	10	1	1	26.9	193.62.193.165:1
2.07	10	2	1	26.9	193.62.193.165:1
2.28	10	2	1	26.9	193.62.193.165:1
2.49	6	0	0	13.9	-
2.69	7	1	1	19.1	193.62.193.165:1
2.90	7	1	1	19.1	193.62.193.165:1
3.11	7	1	1	19.1	193.62.193.165:1
3.32	7	1	1	19.1	193.62.193.165:1
3.52	7	1	1	19.1	193.62.193.165:1
3.73	7	2	1	19.1	193.62.193.165:1
3.94	7	1	1	19.1	193.62.193.165:1
4.15	7	1	1	24.0	193.62.193.80:1
4.35	7	1	1	24.5	193.62.193.80:1
4.56	7	0	0	13.8	-
4.76	10	1	1	26.8	193.62.193.165:1
4.97	10	1	1	26.8	193.62.193.165:1
5.18	10	1	1	26.8	193.62.193.165:1
5.39	10	1	1	26.8	193.62.193.165:1
5.59	10	1	1	26.8	193.62.193.165:1
5.80	10	2	1	26.8	193.62.193.165:1
6.01	10	2	1	26.8	193.62.193.165:1
6.21	10	1	1	26.8	193.62.193.165:1
6.42	7	1	1	19.2	193.62.193.165:1
6.63	7	1	1	19.2	193.62.193.165:1
6.84	7	1	1	19.2	193.62.193.165:1
7.04	7	1	1	19.2	193.62.193.165:1
7.25	7	1	1	19.2	193.62.193.165:1
7.46	7	2	1	19.2	193.62.193.165:1
7.66	7	1	1	19.2	193.62.193.165:1
7.87	7	1	1	24.0	193.62.193.80:1
8.08	7	1	1	24.4	193.62.193.80:1
8.28	7	0	0	13.8	-
8.49	10	1	1	26.7	193.62.193.165:1
8.70	10	1	1	26.7	193.62.193.165:1
8.91	10	1	1	26.7	193.62.193.165:1
9.11	10	1	1	26.7	193.62.193.165:1
9.32	10	1	1	26.7	193.62.193.165:1
9.53	10	2	1	26.7	193.62.193.165:1
9.74	10	2	1	26.7	193.62.193.165:1
9.95	6	0	0	13.9	-
10.15	7	1	1	19.1	193.62.193.165:1
10.36	7	1	1	19.1	193.62.193.165:1
10.57	7	1	1	19.1	193.62.193.165:1
10.77	7	1	1	19.1	193.62.193.165:1
10.98	7	1	1	19.1	193.62.193.165:1
11.19	7	2	1	19.1	193.62.193.165:1
11.40	7	1	1	19.1	193.62.193.165:1
11.60	7	1	1	24.0	193.62.193.80:1
11.81	7	1	1	24.5	193.62.193.80:1
12.02	6	0	0	13.8	-
12.22	10	1	1	27.0	193.62.193.165:1
12.43	10	1	1	27.0	193.62.193.165:1
12.64	10	1	1	27.0	193.62.193.165:1
12.85	10	1	1	27.0	193.62.193.165:1
13.06	10	1	1	27.0	193.62.193.165:1
13.26	10	2	1	27.0	193.62.193.165:1
13.47	10	2	1	27.0	193.62.193.165:1
13.68	7	0	0	19.1	-
13.89	7	1	1	19.1	193.62.193.165:1
14.10	7	1	1	19.1	193.62.193.165:1
14.31	7	1	1	19.1	193.62.193.165:1
14.51	7	1	1	19.1	193.62.193.165:1
14.72	7	1	1	19.1	193.62.193.165:1
14.93	7	2	1	19.1	193.62.193.165:1
15.13	7	1	1	19.1	193.62.193.165:1
15.34	7	0	0	23.4	-
