t_rel_s	workers	mbps
1.60	2	0.00
2.00	2	0.00
2.40	2	0.00
2.80	2	0.13
3.20	2	0.13
3.60	2	102.03
4.00	2	102.03
4.40	2	102.03
4.81	2	509.29
5.21	2	509.29
5.61	2	558.46
6.01	2	558.46
6.41	2	558.46
6.81	1	544.54
7.21	1	544.54
7.61	1	568.02
8.01	1	568.02
8.41	1	568.02
8.81	1	552.79
9.21	1	552.79
9.61	1	544.35
10.01	1	544.35
10.41	1	544.35
10.81	1	570.87
11.22	1	570.87
11.62	2	558.83
12.02	2	558.83
12.42	2	558.83
12.82	2	535.78
13.22	2	535.78
13.62	2	542.01
14.02	2	542.01
14.42	2	542.01
14.82	2	471.72
15.22	2	471.72
15.62	2	472.82
16.02	2	472.82
16.42	2	472.82
16.82	1	558.15
17.22	1	558.15
17.62	1	541.12
18.03	1	541.12
18.43	1	541.12
18.83	1	567.15
19.23	1	567.15
19.63	1	567.30
20.03	1	567.30
20.43	1	567.30
20.83	1	546.16
21.23	1	546.16
21.63	1	582.38
22.03	1	582.38
22.43	1	582.38
22.84	1	570.87
23.24	1	570.87
23.64	1	557.75
24.04	1	557.75
24.44	1	557.75
24.84	1	552.63
25.24	1	552.63
25.64	1	551.03
26.04	1	551.03
26.44	1	551.03
26.84	2	531.64
27.24	2	531.64
27.64	2	572.59
28.04	2	572.59
28.44	2	572.59
28.84	2	542.69
29.24	2	542.69
29.64	2	570.52
30.04	2	570.52
30.44	2	570.52
30.84	2	551.63
31.24	2	551.63
31.64	1	539.00
32.05	1	539.00
32.45	1	539.00
32.85	1	535.45
33.25	1	535.45
33.65	1	513.96
34.05	1	513.96
34.45	1	513.96
34.85	1	496.25
35.25	1	496.25
35.65	1	507.16
36.05	1	507.16
36.45	1	507.16
36.85	2	496.62
37.25	2	496.62
37.65	2	507.54
38.06	2	507.54
38.46	2	507.54
38.86	2	479.52
39.26	2	479.52
39.66	2	502.64
40.06	2	502.64
40.46	2	502.64
40.86	2	502.56
41.26	2	502.56
41.66	1	488.23
42.06	1	488.23
42.46	1	488.23
42.86	1	383.50
43.26	1	383.50
43.66	1	261.08
44.06	1	261.08
44.46	1	261.08
44.86	1	272.45
45.26	1	272.45
45.66	1	262.05
46.07	1	262.05
46.47	1	262.05
46.87	2	264.95
47.27	2	264.95
47.67	2	278.03
48.07	2	278.03
48.47	2	278.03
48.87	2	260.49
49.27	2	260.49
49.67	2	258.58
50.07	2	258.58
50.47	2	258.58
50.87	2	273.40
51.27	2	273.40
51.67	1	264.20
52.08	1	264.20
52.48	1	264.20
52.88	1	258.54
53.28	1	258.54
53.68	1	264.79
54.08	1	264.79
54.48	1	264.79
54.88	1	260.29
55.28	1	260.29
55.68	1	252.45
56.08	1	252.45
56.48	1	252.45
56.88	2	272.42
57.28	2	272.42
57.68	2	248.71
58.08	2	248.71
58.48	2	248.71
58.88	2	252.54
59.29	2	252.54
59.69	2	159.01
60.09	2	159.01
60.49	2	159.01
60.89	2	98.27
61.29	2	98.27
61.69	1	263.50
62.09	1	263.50
62.49	1	263.50
62.89	1	255.06
63.29	1	255.06
63.69	1	248.11
64.09	1	248.11
64.49	1	248.11
64.89	1	265.03
65.30	1	265.03
65.70	1	253.21
66.10	1	253.21
66.50	1	253.21
66.90	1	253.66
67.30	1	253.66
67.70	1	261.28
68.10	1	261.28
68.50	1	261.28
68.90	1	257.94
69.30	1	257.94
69.70	1	266.26
70.10	1	266.26
70.50	1	266.26
70.90	1	263.21
71.30	1	263.21
71.70	2	266.42
72.10	2	266.42
72.51	2	266.42
72.91	2	283.49
73.31	2	283.49
73.71	2	260.12
74.11	2	260.12
74.51	2	260.12
74.91	2	265.19
75.31	2	265.19
75.71	2	270.39
76.11	2	270.39
76.51	2	270.39
76.91	3	248.70
77.31	3	248.70
77.72	3	249.51
78.12	3	249.51
78.52	3	249.51
78.92	3	429.74
79.32	3	429.74
79.72	3	685.13
80.12	3	685.13
80.52	3	685.13
80.92	3	625.20
81.32	3	625.20
81.72	5	556.16
82.12	5	556.16
82.52	5	556.16
82.92	5	610.02
83.32	5	610.02
83.72	5	922.30
84.13	5	922.30
84.53	5	922.30
84.93	5	1636.45
85.33	5	1636.45
85.73	5	1466.50
86.13	5	1466.50
86.53	5	1466.50
86.93	8	1334.88
87.33	8	1334.88
87.73	8	1045.71
88.13	8	1045.71
88.53	8	1045.71
88.93	8	1309.49
89.33	8	1309.49
89.73	8	2182.53
90.13	8	2182.53
90.53	8	2182.53
90.93	8	2139.78
91.34	8	2139.78
91.74	9	1363.48
92.14	9	1363.48
92.54	9	1363.48
92.94	9	925.64
93.34	9	925.64
93.74	9	997.29
94.14	9	997.29
94.54	9	997.29
94.94	9	1262.98
95.34	9	1262.98
95.74	9	1262.58
96.14	9	1262.58
96.54	9	1262.58
96.94	6	1293.27
97.34	6	1293.27
97.74	6	1296.77
98.14	6	1296.77
98.54	6	1296.77
98.95	6	1197.46
99.35	6	1197.46
99.75	6	1302.69
100.15	6	1302.69
100.55	6	1302.69
100.95	6	1620.95
101.35	6	1620.95
101.75	5	1600.60
102.15	5	1600.60
102.55	5	1600.60
102.96	5	1687.24
103.36	5	1687.24
103.76	5	1667.83
104.16	5	1667.83
104.56	5	1667.83
104.96	5	1667.01
105.36	5	1667.01
105.76	5	1708.12
106.16	5	1708.12
106.56	5	1708.12
106.96	4	1671.07
107.37	4	1671.07
107.77	4	1603.18
108.17	4	1603.18
108.57	4	1603.18
108.97	4	1667.68
109.37	4	1667.68
109.77	4	1614.35
110.17	4	1614.35
110.57	4	1614.35
110.97	4	1528.83
111.37	4	1528.83
111.77	5	1453.10
112.18	5	1453.10
112.58	5	1453.10
112.98	5	1649.63
113.38	5	1649.63
113.78	5	1882.95
114.18	5	1882.95
114.58	5	1882.95
114.98	5	1208.45
115.38	5	1208.45
115.78	5	1316.03
116.18	5	1316.03
116.58	5	1316.03
116.98	4	1219.80
117.38	4	1219.80
117.78	4	1273.14
118.18	4	1273.14
118.58	4	1273.14
118.98	4	1262.73
119.38	4	1262.73
119.79	4	1236.99
120.19	4	1236.99
120.59	4	1236.99
120.99	4	1214.96
121.39	4	1214.96
121.79	5	1627.43
122.19	5	1627.43
122.59	5	1627.43
122.99	5	1691.47
123.39	5	1691.47
123.79	5	1528.46
124.19	5	1528.46
124.59	5	1528.46
