t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	21.2	-
0.21	5	0	0	66.7	-
0.41	7	1	1	86.6	193.62.193.80:1
0.63	8	3	3	98.5	193.62.193.80:3
0.85	9	4	4	108.8	193.62.193.80:4
1.07	9	4	4	108.7	193.62.193.80:4
1.29	9	4	4	108.8	193.62.193.80:4
1.52	8	3	3	98.6	193.62.193.80:3
1.73	9	3	3	98.2	193.62.193.80:3
1.96	9	4	4	108.8	193.62.193.80:4
2.18	9	4	4	109.0	193.62.193.80:4
2.40	8	3	3	98.7	193.62.193.80:3
2.62	8	3	3	98.0	193.62.193.80:3
2.84	9	4	4	109.0	193.62.193.80:4
3.07	9	4	4	108.8	193.62.193.80:4
3.30	9	3	3	108.1	193.62.193.80:3
3.52	8	3	3	98.2	193.62.193.80:3
3.74	9	4	4	108.9	193.62.193.80:4
3.96	9	4	4	108.7	193.62.193.80:4
4.18	9	4	4	108.9	193.62.193.80:4
4.40	8	3	3	98.7	193.62.193.80:3
4.62	8	3	3	98.3	193.62.193.80:3
4.84	9	4	4	108.7	193.62.193.80:4
5.07	9	4	4	109.1	193.62.193.80:4
5.29	9	4	4	109.0	193.62.193.80:4
5.52	8	3	3	98.6	193.62.193.80:3
5.74	8	3	3	98.3	193.62.193.80:3
5.96	9	4	4	108.8	193.62.193.80:4
6.18	9	4	4	108.9	193.62.193.80:4
6.41	8	3	3	98.5	193.62.193.80:3
6.62	8	3	3	98.2	193.62.193.80:3
6.84	9	4	4	108.9	193.62.193.80:4
7.06	9	4	4	109.0	193.62.193.80:4
7.29	8	3	3	99.3	193.62.193.80:3
7.51	8	3	3	98.8	193.62.193.80:3
7.73	9	4	4	109.1	193.62.193.80:4
7.95	9	4	4	108.9	193.62.193.80:4
8.17	9	4	4	108.7	193.62.193.80:4
8.39	8	3	3	98.6	193.62.193.80:3
8.61	8	3	3	97.9	193.62.193.80:3
8.83	9	4	4	108.8	193.62.193.80:4
9.05	9	4	4	108.9	193.62.193.80:4
9.27	8	3	3	98.8	193.62.193.80:3
9.49	8	3	3	98.0	193.62.193.80:3
9.71	9	4	4	108.8	193.62.193.80:4
9.93	9	4	4	108.2	193.62.193.80:4
10.15	8	3	3	97.7	193.62.193.80:3
10.37	8	3	3	98.0	193.62.193.80:3
10.59	9	4	4	108.8	193.62.193.80:4
10.81	9	4	4	108.8	193.62.193.80:4
11.04	8	3	3	98.1	193.62.193.80:3
11.26	8	3	3	98.8	193.62.193.80:3
11.47	9	4	4	109.0	193.62.193.80:4
11.70	9	4	4	109.1	193.62.193.80:4
11.92	9	4	4	108.8	193.62.193.80:4
12.14	8	3	3	98.8	193.62.193.80:3
12.36	8	3	3	98.1	193.62.193.80:3
