t_rel_s	workers	mbps
3.98	18	0.00
4.38	18	0.00
4.78	10	0.00
5.18	8	787.14
5.59	8	787.14
5.99	8	2051.26
6.39	8	2051.26
6.79	8	2051.26
7.19	8	2214.78
7.59	8	2214.78
7.99	8	2456.06
8.39	8	2456.06
8.79	7	2456.06
9.19	6	2359.63
9.59	5	2359.63
9.99	5	1841.29
10.39	5	1841.29
10.79	5	1841.29
11.19	5	1658.19
11.59	5	1658.19
12.00	5	1625.70
12.40	5	1625.70
12.80	5	1625.70
13.20	5	1644.18
13.60	5	1644.18
14.00	4	1503.01
14.40	4	1503.01
14.80	4	1503.01
15.20	4	1208.82
15.60	4	1208.82
16.00	3	1133.09
16.40	3	1133.09
16.80	3	1133.09
17.20	3	878.87
17.60	2	878.87
18.00	2	661.66
18.40	2	661.66
18.80	1	661.66
19.20	1	320.19
19.60	1	320.19
20.00	1	126.81
20.15	0	126.81
