t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	8.2	-
0.20	7	0	0	23.7	-
0.41	7	1	1	24.3	193.62.193.80:1
0.62	7	1	1	24.7	193.62.193.80:1
0.83	6	0	0	14.1	-
1.03	10	1	1	27.3	193.62.193.165:1
1.24	10	1	1	27.3	193.62.193.165:1
1.45	10	1	1	27.3	193.62.193.165:1
1.66	10	1	1	27.3	193.62.193.165:1
1.87	10	1	1	27.3	193.62.193.165:1
2.07	10	1	1	27.3	193.62.193.165:1
2.28	10	1	1	27.3	193.62.193.165:1
2.49	10	1	1	27.3	193.62.193.165:1
2.70	10	1	1	27.3	193.62.193.165:1
2.91	10	1	1	27.3	193.62.193.165:1
3.11	10	1	1	27.3	193.62.193.165:1
3.32	10	1	1	27.3	193.62.193.165:1
3.53	10	1	1	27.3	193.62.193.165:1
3.74	10	1	1	27.3	193.62.193.165:1
3.94	10	1	1	27.3	193.62.193.165:1
4.15	10	2	1	27.3	193.62.193.165:1
4.36	10	1	1	27.3	193.62.193.165:1
4.56	10	1	1	27.3	193.62.193.165:1
4.77	7	1	1	18.6	193.62.193.165:1
4.98	7	1	1	18.6	193.62.193.165:1
5.19	7	1	1	18.6	193.62.193.165:1
5.39	7	1	1	18.6	193.62.193.165:1
5.60	7	1	1	18.6	193.62.193.165:1
5.81	7	2	1	18.6	193.62.193.165:1
6.01	7	0	0	21.5	-
6.22	7	1	1	24.4	193.62.193.80:1
6.42	7	1	1	24.8	193.62.193.80:1
6.63	6	0	0	14.2	-
6.83	10	1	1	27.2	193.62.193.165:1
7.04	10	1	1	27.2	193.62.193.165:1
7.25	10	1	1	27.2	193.62.193.165:1
7.46	10	1	1	27.2	193.62.193.165:1
7.66	10	1	1	27.2	193.62.193.165:1
7.87	10	2	1	27.2	193.62.193.165:1
8.08	10	2	1	27.2	193.62.193.165:1
8.29	6	0	0	14.3	-
8.49	7	1	1	18.9	193.62.193.165:1
8.70	7	1	1	18.9	193.62.193.165:1
8.91	7	1	1	18.9	193.62.193.165:1
9.11	7	1	1	18.9	193.62.193.165:1
9.32	7	8	8	18.9	193.62.193.165:8
9.53	7	9	8	18.9	193.62.193.165:8
9.74	7	9	8	18.9	193.62.193.165:8
9.94	7	9	8	18.9	193.62.193.165:8
10.15	7	16	8	18.9	193.62.193.165:8
10.36	7	16	8	19.2	193.62.193.165:8
10.57	7	16	8	19.2	193.62.193.165:8
10.77	7	16	8	19.2	193.62.193.165:8
10.98	7	16	8	19.2	193.62.193.165:8
11.19	7	16	8	19.2	193.62.193.165:8
11.40	7	16	8	19.2	193.62.193.165:8
11.60	7	16	8	19.2	193.62.193.165:8
11.81	7	16	8	19.2	193.62.193.165:8
12.02	7	14	7	19.2	193.62.193.165:7
12.22	7	12	8	19.2	193.62.193.165:8
12.43	7	10	8	19.2	193.62.193.165:8
12.64	7	7	7	19.2	193.62.193.165:7
12.85	7	10	8	19.2	193.62.193.165:8
13.06	7	13	8	19.2	193.62.193.165:8
13.26	7	15	8	19.2	193.62.193.165:8
13.47	7	16	8	19.2	193.62.193.165:8
13.68	7	16	8	19.2	193.62.193.165:8
13.89	7	14	7	19.2	193.62.193.165:7
14.09	7	12	7	19.2	193.62.193.165:7
14.30	7	8	6	19.2	193.62.193.165:6
14.51	7	10	8	19.2	193.62.193.165:8
14.72	7	12	8	19.2	193.62.193.165:8
14.92	7	10	6	19.2	193.62.193.165:6
15.13	7	14	8	19.2	193.62.193.165:8
15.34	7	14	8	19.2	193.62.193.165:8
15.55	7	9	6	19.2	193.62.193.165:6
15.76	7	11	8	19.2	193.62.193.165:8
15.96	7	10	8	19.2	193.62.193.165:8
16.17	7	10	8	19.2	193.62.193.165:8
16.38	7	9	7	19.2	193.62.193.165:7
16.58	7	14	8	19.2	193.62.193.165:8
16.79	7	14	8	19.2	193.62.193.165:8
17.00	7	9	5	19.2	193.62.193.165:5
17.20	7	7	5	19.2	193.62.193.165:5
17.41	7	5	4	19.2	193.62.193.165:4
17.62	7	3	3	19.2	193.62.193.165:3
17.83	7	6	3	19.2	193.62.193.165:3
18.03	7	6	3	19.2	193.62.193.165:3
18.24	9	0	0	21.7	-
18.44	9	0	0	21.7	-
18.65	9	0	0	21.8	-
18.85	9	0	0	21.8	-
19.06	9	0	0	21.9	-
19.26	9	0	0	21.9	-
19.46	7	0	0	24.0	-
19.67	7	1	1	24.7	193.62.193.80:1
19.88	7	1	1	25.2	193.62.193.80:1
20.08	10	0	0	27.1	-
20.29	10	1	1	27.1	193.62.193.165:1
20.50	10	1	1	27.1	193.62.193.165:1
20.71	10	1	1	27.1	193.62.193.165:1
20.91	10	1	1	27.1	193.62.193.165:1
21.12	10	1	1	27.1	193.62.193.165:1
21.33	10	1	1	27.1	193.62.193.165:1
21.54	10	2	1	27.1	193.62.193.165:1
21.75	10	1	1	27.1	193.62.193.165:1
21.96	10	1	1	27.1	193.62.193.165:1
22.17	7	1	1	19.1	193.62.193.165:1
22.37	7	1	1	19.1	193.62.193.165:1
22.58	7	1	1	19.1	193.62.193.165:1
22.79	7	1	1	19.1	193.62.193.165:1
23.00	7	1	1	19.1	193.62.193.165:1
23.21	7	2	1	19.2	193.62.193.165:1
23.42	7	0	0	24.1	-
23.62	7	1	1	24.7	193.62.193.80:1
23.83	7	1	1	25.2	193.62.193.80:1
24.04	10	0	0	27.1	-
24.25	10	1	1	27.1	193.62.193.165:1
24.46	10	1	1	27.1	193.62.193.165:1
24.67	10	1	1	27.1	193.62.193.165:1
24.87	10	1	1	27.1	193.62.193.165:1
25.08	10	1	1	27.1	193.62.193.165:1
25.29	10	2	1	27.1	193.62.193.165:1
25.50	10	2	1	27.1	193.62.193.165:1
25.71	7	0	0	19.1	-
25.92	7	1	1	19.1	193.62.193.165:1
26.13	7	1	1	19.1	193.62.193.165:1
26.34	7	1	1	19.1	193.62.193.165:1
26.54	7	1	1	19.1	193.62.193.165:1
26.75	7	2	1	19.1	193.62.193.165:1
26.96	7	2	1	19.2	193.62.193.165:1
27.17	7	0	0	23.9	-
27.38	7	1	1	24.6	193.62.193.80:1
27.59	7	1	1	25.0	193.62.193.80:1
27.80	10	1	1	27.3	193.62.193.165:1
28.01	10	1	1	27.3	193.62.193.165:1
28.22	10	1	1	27.3	193.62.193.165:1
28.43	10	1	1	27.3	193.62.193.165:1
28.63	10	1	1	27.3	193.62.193.165:1
28.84	10	2	1	27.3	193.62.193.165:1
29.05	10	2	1	27.3	193.62.193.165:1
29.26	10	0	0	16.8	-
29.47	7	1	1	19.1	193.62.193.165:1
29.68	7	1	1	19.1	193.62.193.165:1
29.89	7	1	1	19.1	193.62.193.165:1
30.09	7	1	1	19.1	193.62.193.165:1
30.30	7	1	1	19.1	193.62.193.165:1
30.51	7	2	1	19.2	193.62.193.165:1
30.72	7	0	0	23.9	-
30.93	7	1	1	24.6	193.62.193.80:1
31.14	7	1	1	25.0	193.62.193.80:1
31.35	10	0	0	27.4	-
31.56	10	1	1	27.4	193.62.193.165:1
31.77	10	1	1	27.4	193.62.193.165:1
31.98	10	1	1	27.4	193.62.193.165:1
32.18	10	1	1	27.4	193.62.193.165:1
32.39	10	2	1	27.4	193.62.193.165:1
32.60	10	1	1	27.4	193.62.193.165:1
32.81	10	1	1	27.4	193.62.193.165:1
33.02	7	0	0	19.2	-
33.23	7	1	1	19.2	193.62.193.165:1
33.44	7	1	1	19.2	193.62.193.165:1
33.65	7	1	1	19.2	193.62.193.165:1
33.85	7	1	1	19.2	193.62.193.165:1
34.06	7	2	1	19.2	193.62.193.165:1
34.27	7	2	1	19.2	193.62.193.165:1
34.48	7	2	1	19.2	193.62.193.165:1
34.69	7	2	1	19.2	193.62.193.165:1
34.90	7	2	1	19.2	193.62.193.165:1
35.11	7	2	1	19.2	193.62.193.165:1
35.32	7	2	1	19.2	193.62.193.165:1
35.53	7	2	1	19.2	193.62.193.165:1
35.74	7	2	1	19.2	193.62.193.165:1
35.95	7	2	1	19.2	193.62.193.165:1
36.16	7	2	1	19.2	193.62.193.165:1
36.37	7	2	1	19.2	193.62.193.165:1
36.59	7	2	1	19.2	193.62.193.165:1
36.80	7	2	1	19.2	193.62.193.165:1
37.00	7	2	1	19.2	193.62.193.165:1
37.21	7	2	1	19.2	193.62.193.165:1
37.42	7	2	1	19.2	193.62.193.165:1
37.63	7	2	1	19.2	193.62.193.165:1
37.83	7	2	1	19.2	193.62.193.165:1
38.04	7	2	1	19.2	193.62.193.165:1
38.25	7	2	1	19.2	193.62.193.165:1
38.46	7	2	1	19.2	193.62.193.165:1
38.67	7	2	1	19.2	193.62.193.165:1
38.87	7	2	1	19.2	193.62.193.165:1
39.08	7	2	1	19.2	193.62.193.165:1
39.29	7	1	1	24.6	193.62.193.80:1
39.49	7	1	1	25.0	193.62.193.80:1
39.70	7	1	1	25.0	193.62.193.80:1
39.91	10	1	1	27.4	193.62.193.165:1
40.12	10	1	1	27.4	193.62.193.165:1
40.33	10	1	1	27.4	193.62.193.165:1
40.54	10	1	1	27.4	193.62.193.165:1
40.75	10	1	1	27.4	193.62.193.165:1
40.96	10	2	1	27.4	193.62.193.165:1
41.16	10	2	1	27.4	193.62.193.165:1
41.37	6	0	0	14.5	-
41.58	7	1	1	19.1	193.62.193.165:1
41.79	7	1	1	19.1	193.62.193.165:1
41.99	7	1	1	19.1	193.62.193.165:1
42.20	7	1	1	19.1	193.62.193.165:1
42.41	7	1	1	19.1	193.62.193.165:1
42.61	7	2	1	19.1	193.62.193.165:1
42.82	7	0	0	23.9	-
43.03	7	1	1	24.6	193.62.193.80:1
43.24	7	1	1	25.0	193.62.193.80:1
43.45	10	0	0	27.4	-
43.66	10	1	1	27.4	193.62.193.165:1
43.87	10	1	1	27.4	193.62.193.165:1
44.08	10	1	1	27.4	193.62.193.165:1
44.29	10	1	1	27.4	193.62.193.165:1
44.49	10	2	1	27.4	193.62.193.165:1
44.70	10	1	1	27.4	193.62.193.165:1
44.91	10	1	1	27.4	193.62.193.165:1
45.12	7	0	0	19.3	-
45.33	7	1	1	19.3	193.62.193.165:1
45.53	7	1	1	19.3	193.62.193.165:1
45.74	7	1	1	19.3	193.62.193.165:1
45.95	7	1	1	19.3	193.62.193.165:1
46.17	7	9	8	19.3	193.62.193.165:8
46.37	7	9	8	19.3	193.62.193.165:8
46.58	7	9	8	19.3	193.62.193.165:8
46.79	7	16	8	19.3	193.62.193.165:8
47.00	7	15	8	19.6	193.62.193.165:8
47.21	7	15	8	19.6	193.62.193.165:8
47.41	7	9	5	19.6	193.62.193.165:5
47.62	7	9	8	19.6	193.62.193.165:8
47.83	7	9	8	19.6	193.62.193.165:8
48.04	7	7	7	19.6	193.62.193.165:7
48.25	7	13	8	19.6	193.62.193.165:8
48.45	7	15	8	19.6	193.62.193.165:8
48.66	7	9	5	19.6	193.62.193.165:5
48.87	7	6	3	19.6	193.62.193.165:3
49.08	7	6	3	19.6	193.62.193.165:3
49.29	7	6	3	19.6	193.62.193.165:3
49.49	7	6	3	19.6	193.62.193.165:3
49.70	7	6	3	19.6	193.62.193.165:3
49.91	7	6	3	19.6	193.62.193.165:3
